,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
119,2009-03-30,15.7,18.3,0.2,3.6,0.0,13.0,19.0,77.0,96.0,1019.9,1015.5,8.0,8.0,17.3,17.2,0,1,2009,3,30,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
120,2009-03-31,14.8,18.4,17.6,2.2,0.3,15.0,19.0,93.0,84.0,1018.4,1017.8,8.0,8.0,15.0,16.4,1,1,2009,3,31,36,5.105088062083414,4.319689898685965,-35.0247822,117.883608,5
121,2009-04-01,13.2,16.9,7.2,2.0,9.8,19.0,13.0,53.0,52.0,1024.1,1023.5,2.0,1.0,15.4,16.0,1,0,2009,4,1,36,4.319689898685965,4.319689898685965,-35.0247822,117.883608,5
122,2009-04-02,9.2,19.1,0.0,3.8,5.7,15.0,24.0,57.0,67.0,1025.2,1025.6,1.0,7.0,14.9,17.0,0,0,2009,4,2,36,1.9634954084936207,3.9269908169872414,-35.0247822,117.883608,5
123,2009-04-03,14.0,18.6,0.2,2.2,8.1,4.0,19.0,69.0,61.0,1032.2,1030.2,5.0,2.0,16.5,17.5,0,0,2009,4,3,36,1.5707963267948966,5.497787143782138,-35.0247822,117.883608,5
124,2009-04-04,12.8,19.4,0.0,4.0,9.9,0.0,19.0,70.0,63.0,1033.0,1030.6,7.0,1.0,16.8,18.5,0,0,2009,4,4,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
125,2009-04-05,15.2,18.6,0.0,5.4,2.9,7.0,22.0,66.0,65.0,1033.2,1030.3,8.0,7.0,17.0,18.0,0,0,2009,4,5,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
126,2009-04-06,14.3,22.0,0.0,8.2,10.4,9.0,22.0,69.0,71.0,1030.1,1025.6,1.0,1.0,17.8,20.0,0,0,2009,4,6,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
127,2009-04-07,14.0,22.2,0.0,2.8,10.0,7.0,26.0,67.0,68.0,1026.3,1021.5,0.0,2.0,18.4,21.1,0,0,2009,4,7,36,1.1780972450961724,0.0,-35.0247822,117.883608,5
128,2009-04-08,13.7,29.0,0.0,4.2,8.7,0.0,7.0,82.0,54.0,1020.5,1016.9,4.0,5.0,17.8,24.0,0,0,2009,4,8,36,3.1624176048919987,1.5707963267948966,-35.0247822,117.883608,5
129,2009-04-09,17.0,19.8,0.0,5.0,2.1,19.0,17.0,76.0,85.0,1021.0,1020.7,8.0,8.0,19.0,17.0,0,0,2009,4,9,36,9.42477796076938,5.890486225480862,-35.0247822,117.883608,5
130,2009-04-10,16.2,21.4,0.2,1.8,8.0,7.0,28.0,67.0,64.0,1020.9,1015.6,8.0,0.0,17.2,19.5,0,0,2009,4,10,36,0.7853981633974483,5.890486225480862,-35.0247822,117.883608,5
131,2009-04-11,16.4,21.4,0.0,3.8,0.6,17.0,28.0,85.0,84.0,1018.3,1017.7,8.0,8.0,19.6,19.0,0,0,2009,4,11,36,5.890486225480862,5.890486225480862,-35.0247822,117.883608,5
132,2009-04-12,18.9,20.6,0.2,2.0,4.2,24.0,26.0,80.0,80.0,1023.6,1021.6,8.0,7.0,19.5,19.5,0,0,2009,4,12,36,0.0,0.3926990816987241,-35.0247822,117.883608,5
133,2009-04-13,17.5,23.0,0.0,4.0,9.1,7.0,24.0,71.0,71.0,1020.2,1014.7,5.0,2.0,20.4,20.8,0,0,2009,4,13,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
134,2009-04-14,17.0,19.0,0.0,4.2,3.6,15.0,20.0,75.0,58.0,1019.3,1019.5,8.0,6.0,17.5,18.0,0,0,2009,4,14,36,9.42477796076938,4.319689898685965,-35.0247822,117.883608,5
135,2009-04-15,14.3,18.0,0.0,4.0,7.0,2.0,13.0,63.0,59.0,1022.3,1019.7,8.0,5.0,15.3,17.2,0,0,2009,4,15,36,3.141592653589793,3.5342917352885173,-35.0247822,117.883608,5
136,2009-04-16,13.0,19.5,0.0,3.2,6.1,0.0,13.0,70.0,67.0,1018.8,1015.8,8.0,2.0,17.0,19.0,0,0,2009,4,16,36,3.1624176048919987,3.9269908169872414,-35.0247822,117.883608,5
137,2009-04-17,11.5,21.7,0.0,3.2,8.9,0.0,22.0,86.0,76.0,1017.8,1016.0,1.0,5.0,16.0,19.4,0,0,2009,4,17,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
138,2009-04-18,16.1,26.0,0.0,3.0,7.8,6.0,22.0,78.0,68.0,1017.5,1015.0,4.0,4.0,21.5,24.0,0,0,2009,4,18,36,0.0,5.890486225480862,-35.0247822,117.883608,5
139,2009-04-19,16.5,24.0,1.0,4.0,10.5,4.0,22.0,68.0,74.0,1017.4,1014.0,0.0,0.0,20.0,22.0,0,0,2009,4,19,36,0.0,5.890486225480862,-35.0247822,117.883608,5
140,2009-04-20,13.4,21.5,0.0,4.2,5.0,0.0,13.0,94.0,78.0,1015.8,1013.5,5.0,1.0,16.5,21.2,0,0,2009,4,20,36,3.1624176048919987,5.497787143782138,-35.0247822,117.883608,5
141,2009-04-21,16.1,27.0,0.0,1.8,9.3,6.0,19.0,81.0,77.0,1011.6,1005.8,4.0,6.0,20.0,22.2,0,1,2009,4,21,36,0.3926990816987241,4.319689898685965,-35.0247822,117.883608,5
142,2009-04-22,13.4,17.4,4.2,5.0,5.6,44.0,44.0,76.0,68.0,1011.4,1013.9,8.0,7.0,16.8,15.1,1,1,2009,4,22,36,3.9269908169872414,3.5342917352885173,-35.0247822,117.883608,5
143,2009-04-23,12.6,17.6,2.2,4.6,4.0,19.0,24.0,79.0,84.0,1021.7,1020.7,7.0,4.0,15.0,16.6,1,1,2009,4,23,36,3.5342917352885173,3.141592653589793,-35.0247822,117.883608,5
144,2009-04-24,14.0,19.3,2.8,2.4,6.9,6.0,30.0,81.0,61.0,1021.4,1018.7,7.0,3.0,16.6,19.0,1,1,2009,4,24,36,3.141592653589793,3.5342917352885173,-35.0247822,117.883608,5
145,2009-04-25,14.5,19.0,4.8,3.8,9.3,28.0,26.0,79.0,70.0,1022.1,1021.5,6.0,6.0,17.8,18.5,1,1,2009,4,25,36,3.9269908169872414,3.5342917352885173,-35.0247822,117.883608,5
146,2009-04-26,13.6,18.4,1.4,1.0,1.7,0.0,24.0,94.0,71.0,1023.5,1022.1,7.0,8.0,15.0,17.8,1,0,2009,4,26,36,3.1624176048919987,3.5342917352885173,-35.0247822,117.883608,5
147,2009-04-27,12.4,19.5,0.0,2.2,1.8,0.0,9.0,86.0,68.0,1022.9,1020.3,8.0,8.0,14.8,18.5,0,0,2009,4,27,36,3.1624176048919987,4.319689898685965,-35.0247822,117.883608,5
148,2009-04-28,11.8,20.2,0.4,1.2,10.2,6.0,13.0,83.0,65.0,1026.2,1024.6,2.0,4.0,15.8,19.0,0,0,2009,4,28,36,1.1780972450961724,5.890486225480862,-35.0247822,117.883608,5
149,2009-04-29,12.6,20.1,0.0,3.8,7.2,0.0,19.0,86.0,78.0,1021.8,1019.8,6.0,6.0,14.7,19.2,0,0,2009,4,29,36,3.1624176048919987,3.5342917352885173,-35.0247822,117.883608,5
150,2009-04-30,14.8,17.5,0.6,1.2,7.2,13.0,11.0,62.0,60.0,1026.3,1025.9,6.0,3.0,15.6,16.5,0,0,2009,4,30,36,9.42477796076938,3.9269908169872414,-35.0247822,117.883608,5
151,2009-05-01,13.5,19.0,0.0,2.4,2.8,0.0,7.0,73.0,71.0,1030.4,1028.7,8.0,6.0,15.0,18.0,0,0,2009,5,1,36,3.1624176048919987,4.319689898685965,-35.0247822,117.883608,5
152,2009-05-02,8.8,20.5,0.0,1.0,10.2,2.0,15.0,95.0,60.0,1030.4,1026.8,1.0,1.0,12.3,19.8,0,0,2009,5,2,36,3.5342917352885173,5.890486225480862,-35.0247822,117.883608,5
153,2009-05-03,12.0,21.0,0.0,2.0,7.7,4.0,19.0,84.0,72.0,1028.5,1025.7,2.0,6.0,16.0,20.0,0,0,2009,5,3,36,0.0,0.0,-35.0247822,117.883608,5
154,2009-05-04,11.7,22.4,0.0,3.0,9.7,0.0,9.0,74.0,61.0,1027.6,1025.7,1.0,0.0,15.2,20.9,0,0,2009,5,4,36,3.1624176048919987,5.105088062083414,-35.0247822,117.883608,5
155,2009-05-05,9.2,22.0,0.0,2.6,9.7,0.0,13.0,91.0,53.0,1031.0,1029.4,1.0,0.0,12.9,21.0,0,0,2009,5,5,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
156,2009-05-06,11.2,22.5,0.0,2.4,9.3,6.0,20.0,67.0,66.0,1032.7,1029.7,1.0,0.0,14.5,19.9,0,0,2009,5,6,36,1.1780972450961724,5.890486225480862,-35.0247822,117.883608,5
157,2009-05-07,11.6,22.0,0.0,3.8,9.9,6.0,19.0,82.0,72.0,1031.3,1028.1,0.0,0.0,15.2,20.0,0,0,2009,5,7,36,1.1780972450961724,5.890486225480862,-35.0247822,117.883608,5
158,2009-05-08,11.0,21.5,0.0,3.6,9.8,0.0,20.0,73.0,57.0,1030.5,1027.0,2.0,5.0,14.5,21.0,0,0,2009,5,8,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
159,2009-05-09,11.0,24.5,0.0,2.2,9.9,0.0,2.0,83.0,41.0,1026.4,1022.1,1.0,1.0,14.0,23.0,0,0,2009,5,9,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
160,2009-05-10,13.4,24.0,0.0,3.0,1.6,2.0,20.0,62.0,53.0,1019.9,1018.6,8.0,8.0,15.5,20.0,0,1,2009,5,10,36,1.5707963267948966,3.5342917352885173,-35.0247822,117.883608,5
161,2009-05-11,13.5,18.5,13.0,3.6,4.4,20.0,19.0,76.0,69.0,1024.5,1024.4,7.0,6.0,17.0,17.2,1,0,2009,5,11,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,5
162,2009-05-12,11.1,18.6,0.0,2.4,5.6,19.0,17.0,73.0,66.0,1029.6,1028.2,6.0,6.0,16.5,17.8,0,0,2009,5,12,36,5.105088062083414,0.0,-35.0247822,117.883608,5
163,2009-05-13,13.8,18.6,0.0,1.2,2.5,0.0,6.0,78.0,61.0,1029.6,1026.8,7.0,5.0,15.1,17.3,0,0,2009,5,13,36,3.1624176048919987,4.319689898685965,-35.0247822,117.883608,5
164,2009-05-14,8.5,19.6,0.0,1.6,9.6,0.0,19.0,81.0,65.0,1027.1,1023.8,3.0,2.0,11.5,17.6,0,0,2009,5,14,36,3.1624176048919987,3.5342917352885173,-35.0247822,117.883608,5
165,2009-05-15,7.5,19.0,0.0,1.8,9.3,0.0,9.0,87.0,62.0,1024.7,1021.2,1.0,1.0,11.0,18.5,0,0,2009,5,15,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
166,2009-05-16,7.4,21.2,0.0,1.6,8.8,0.0,6.0,89.0,69.0,1022.7,1020.0,0.0,1.0,9.4,19.9,0,0,2009,5,16,36,3.1624176048919987,5.497787143782138,-35.0247822,117.883608,5
167,2009-05-17,7.8,21.4,0.0,1.6,9.7,0.0,7.0,92.0,55.0,1019.9,1015.6,2.0,3.0,10.4,20.9,0,0,2009,5,17,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
168,2009-05-18,8.8,21.3,0.0,3.4,9.2,2.0,19.0,73.0,68.0,1014.1,1011.3,5.0,4.0,11.0,19.6,0,0,2009,5,18,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,5
169,2009-05-19,11.0,21.6,0.0,0.8,6.1,6.0,0.0,80.0,83.0,1014.1,1014.2,5.0,8.0,16.9,17.3,0,0,2009,5,19,36,2.356194490192345,3.7765842736853723,-35.0247822,117.883608,5
170,2009-05-20,13.0,24.5,0.4,1.4,5.7,4.0,11.0,87.0,39.0,1010.7,1005.6,6.0,3.0,14.6,23.9,0,1,2009,5,20,36,1.1780972450961724,1.9634954084936207,-35.0247822,117.883608,5
171,2009-05-21,14.5,23.6,8.4,4.8,4.0,6.0,6.0,81.0,85.0,995.0,991.6,8.0,6.0,18.4,17.0,1,1,2009,5,21,36,1.9634954084936207,2.748893571891069,-35.0247822,117.883608,5
172,2009-05-22,8.6,14.8,5.4,3.6,1.0,7.0,11.0,80.0,90.0,994.9,995.7,7.0,8.0,10.8,10.0,1,1,2009,5,22,36,2.748893571891069,2.356194490192345,-35.0247822,117.883608,5
173,2009-05-23,8.9,14.4,44.0,8.0,5.6,37.0,35.0,60.0,65.0,1004.6,1006.9,6.0,6.0,13.9,13.7,1,0,2009,5,23,36,3.9269908169872414,3.9269908169872414,-35.0247822,117.883608,5
174,2009-05-24,11.5,15.2,0.2,4.0,5.6,19.0,6.0,62.0,66.0,1016.7,1016.9,7.0,4.0,13.9,15.2,0,0,2009,5,24,36,3.9269908169872414,4.319689898685965,-35.0247822,117.883608,5
175,2009-05-25,7.3,17.8,0.0,0.4,7.1,0.0,11.0,96.0,66.0,1022.3,1020.4,1.0,7.0,9.5,17.0,0,0,2009,5,25,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
176,2009-05-26,8.6,19.1,0.0,2.0,9.2,4.0,20.0,71.0,56.0,1023.6,1020.6,7.0,7.0,11.8,18.2,0,0,2009,5,26,36,0.3926990816987241,0.0,-35.0247822,117.883608,5
177,2009-05-27,11.4,19.5,0.0,2.2,7.1,7.0,20.0,72.0,93.0,1023.3,1020.7,5.0,5.0,13.2,12.6,0,0,2009,5,27,36,0.7853981633974483,1.5707963267948966,-35.0247822,117.883608,5
178,2009-05-28,10.5,19.5,0.8,2.2,9.5,2.0,19.0,83.0,75.0,1023.6,1021.2,2.0,3.0,12.0,17.7,0,0,2009,5,28,36,0.7853981633974483,5.890486225480862,-35.0247822,117.883608,5
179,2009-05-29,10.0,21.0,0.0,3.6,9.4,6.0,26.0,77.0,63.0,1024.0,1021.0,1.0,1.0,13.0,19.0,0,0,2009,5,29,36,0.7853981633974483,0.0,-35.0247822,117.883608,5
180,2009-05-30,9.3,20.4,0.0,1.6,4.9,9.0,7.0,70.0,44.0,1021.3,1018.2,5.0,5.0,11.8,20.0,0,0,2009,5,30,36,1.1780972450961724,1.1780972450961724,-35.0247822,117.883608,5
181,2009-05-31,11.6,18.9,0.0,2.6,1.0,0.0,0.0,71.0,77.0,1020.0,1018.1,6.0,7.0,15.4,17.5,0,0,2009,5,31,36,3.1624176048919987,3.7765842736853723,-35.0247822,117.883608,5
182,2009-06-01,9.6,20.1,0.8,0.2,7.1,6.0,15.0,92.0,68.0,1022.0,1018.7,7.0,1.0,11.5,19.7,0,0,2009,6,1,36,1.1780972450961724,5.890486225480862,-35.0247822,117.883608,5
183,2009-06-02,11.5,18.1,0.2,1.0,1.2,0.0,0.0,85.0,73.0,1018.0,1015.8,8.0,5.0,14.0,17.8,0,1,2009,6,2,36,3.1624176048919987,3.7765842736853723,-35.0247822,117.883608,5
184,2009-06-03,12.0,18.4,4.6,1.4,4.8,7.0,13.0,88.0,94.0,1017.0,1014.2,4.0,8.0,13.7,12.0,1,1,2009,6,3,36,2.748893571891069,2.748893571891069,-35.0247822,117.883608,5
185,2009-06-04,7.8,16.1,31.2,5.8,4.0,39.0,59.0,87.0,75.0,1013.5,1014.6,8.0,7.0,13.2,15.1,1,1,2009,6,4,36,4.319689898685965,3.9269908169872414,-35.0247822,117.883608,5
186,2009-06-05,12.6,17.0,29.4,3.8,6.1,20.0,19.0,82.0,69.0,1020.9,1022.0,6.0,5.0,15.5,16.5,1,1,2009,6,5,36,5.105088062083414,5.105088062083414,-35.0247822,117.883608,5
187,2009-06-06,12.8,16.5,10.4,2.4,3.2,26.0,19.0,76.0,66.0,1025.9,1025.2,5.0,6.0,15.1,15.2,1,1,2009,6,6,36,4.319689898685965,3.9269908169872414,-35.0247822,117.883608,5
188,2009-06-07,10.3,16.2,4.4,3.2,2.7,6.0,19.0,84.0,74.0,1025.1,1023.1,8.0,8.0,11.5,15.0,1,1,2009,6,7,36,2.748893571891069,3.9269908169872414,-35.0247822,117.883608,5
189,2009-06-08,7.0,17.5,6.2,1.2,6.7,0.0,0.0,95.0,74.0,1025.0,1023.4,1.0,2.0,8.8,15.5,1,0,2009,6,8,36,3.1624176048919987,3.7765842736853723,-35.0247822,117.883608,5
190,2009-06-09,7.5,19.6,0.0,0.0,8.6,9.0,19.0,80.0,54.0,1021.4,1016.1,0.0,5.0,10.0,19.0,0,1,2009,6,9,36,1.1780972450961724,1.1780972450961724,-35.0247822,117.883608,5
191,2009-06-10,9.5,21.3,4.4,3.4,8.6,22.0,6.0,86.0,53.0,1008.9,1007.1,1.0,4.0,15.0,21.2,1,1,2009,6,10,36,1.5707963267948966,1.5707963267948966,-35.0247822,117.883608,5
192,2009-06-11,12.7,17.0,1.2,0.8,2.5,7.0,24.0,89.0,60.0,1009.0,1008.2,8.0,6.0,13.1,15.0,1,1,2009,6,11,36,2.356194490192345,3.5342917352885173,-35.0247822,117.883608,5
193,2009-06-12,10.0,14.2,12.0,2.4,3.7,30.0,7.0,77.0,82.0,1015.6,1016.9,7.0,7.0,13.0,12.0,1,1,2009,6,12,36,3.9269908169872414,3.141592653589793,-35.0247822,117.883608,5
194,2009-06-13,10.4,15.5,4.2,1.4,6.2,19.0,17.0,57.0,60.0,1022.6,1023.1,7.0,7.0,14.0,14.8,1,1,2009,6,13,36,3.9269908169872414,4.319689898685965,-35.0247822,117.883608,5
195,2009-06-14,9.0,16.8,5.4,2.2,1.7,19.0,9.0,79.0,81.0,1025.6,1023.7,8.0,6.0,12.0,16.6,1,0,2009,6,14,36,2.356194490192345,1.9634954084936207,-35.0247822,117.883608,5
196,2009-06-15,11.8,19.0,0.4,0.0,5.5,6.0,7.0,89.0,74.0,1024.2,1021.2,7.0,7.0,14.6,17.6,0,0,2009,6,15,36,1.5707963267948966,1.9634954084936207,-35.0247822,117.883608,5
197,2009-06-16,13.0,19.0,0.4,2.0,3.4,2.0,6.0,83.0,75.0,1022.1,1020.0,7.0,5.0,14.5,17.5,0,0,2009,6,16,36,1.9634954084936207,3.141592653589793,-35.0247822,117.883608,5
198,2009-06-17,11.0,19.3,0.8,1.4,7.5,9.0,13.0,63.0,41.0,1017.2,1011.5,3.0,7.0,13.2,19.0,0,1,2009,6,17,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,5
199,2009-06-18,13.0,18.5,2.4,4.2,2.4,4.0,11.0,92.0,70.0,1012.4,1009.5,6.0,5.0,14.0,16.8,1,1,2009,6,18,36,1.1780972450961724,1.9634954084936207,-35.0247822,117.883608,5
200,2009-06-19,11.3,13.0,14.0,4.0,2.1,11.0,41.0,89.0,52.0,1000.5,1002.4,8.0,5.0,11.5,12.8,1,1,2009,6,19,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
201,2009-06-20,7.8,14.2,19.8,0.0,3.1,13.0,22.0,82.0,78.0,1007.7,1004.5,2.0,8.0,12.0,12.5,1,1,2009,6,20,36,1.5707963267948966,1.5707963267948966,-35.0247822,117.883608,5
202,2009-06-21,9.4,13.2,12.0,3.6,7.3,48.0,31.0,55.0,67.0,1013.1,1015.5,6.0,7.0,12.1,11.5,1,1,2009,6,21,36,1.5707963267948966,3.9269908169872414,-35.0247822,117.883608,5
203,2009-06-22,10.0,14.0,2.6,1.2,0.4,22.0,2.0,65.0,69.0,1018.1,1016.9,7.0,7.0,12.5,13.2,1,0,2009,6,22,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,5
204,2009-06-23,7.4,13.0,0.0,1.2,0.3,7.0,7.0,74.0,67.0,1013.1,1008.4,8.0,8.0,10.2,12.0,0,1,2009,6,23,36,0.3926990816987241,0.3926990816987241,-35.0247822,117.883608,5
205,2009-06-24,7.0,17.5,3.4,1.4,3.2,15.0,9.0,87.0,76.0,1005.0,1000.5,6.0,6.0,10.0,12.0,1,0,2009,6,24,36,0.7853981633974483,0.7853981633974483,-35.0247822,117.883608,5
206,2009-06-25,7.0,18.0,0.8,0.2,8.2,2.0,6.0,100.0,74.0,1004.0,1004.7,2.0,5.0,10.0,16.5,0,0,2009,6,25,36,3.141592653589793,3.141592653589793,-35.0247822,117.883608,5
207,2009-06-26,9.6,17.5,0.4,1.6,0.1,11.0,9.0,91.0,65.0,1007.2,1001.7,6.0,8.0,11.6,16.4,0,0,2009,6,26,36,1.1780972450961724,1.5707963267948966,-35.0247822,117.883608,5
208,2009-06-27,10.0,16.0,0.2,2.4,6.6,6.0,6.0,71.0,78.0,998.1,995.1,5.0,8.0,12.5,14.0,0,1,2009,6,27,36,0.7853981633974483,2.356194490192345,-35.0247822,117.883608,5
209,2009-06-28,10.4,17.4,9.6,2.0,7.7,7.0,17.0,91.0,58.0,997.4,994.6,4.0,4.0,11.9,17.0,1,1,2009,6,28,36,1.9634954084936207,2.748893571891069,-35.0247822,117.883608,5
210,2009-06-29,9.3,12.8,13.6,5.6,3.6,11.0,15.0,83.0,72.0,989.2,989.4,7.0,7.0,9.8,9.5,1,1,2009,6,29,36,2.356194490192345,2.356194490192345,-35.0247822,117.883608,5
211,2009-06-30,7.8,14.1,26.4,2.6,3.8,44.0,26.0,65.0,70.0,1004.2,1008.6,5.0,7.0,12.2,12.8,1,1,2009,6,30,36,3.5342917352885173,3.141592653589793,-35.0247822,117.883608,5
212,2009-07-01,8.9,14.8,14.4,1.4,6.5,41.0,33.0,76.0,57.0,1017.5,1020.5,7.0,5.0,13.2,14.5,1,0,2009,7,1,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,5
213,2009-07-02,10.8,16.5,0.0,0.6,2.7,7.0,11.0,73.0,69.0,1028.2,1027.0,7.0,1.0,13.4,15.5,0,0,2009,7,2,36,1.1780972450961724,3.5342917352885173,-35.0247822,117.883608,5
214,2009-07-03,11.2,17.5,0.0,1.2,5.7,0.0,6.0,79.0,65.0,1029.5,1026.9,5.0,4.0,12.8,16.5,0,0,2009,7,3,36,3.1624176048919987,5.497787143782138,-35.0247822,117.883608,5
215,2009-07-04,12.0,16.5,0.0,1.8,1.0,2.0,2.0,77.0,79.0,1025.1,1022.5,5.0,6.0,13.5,15.0,0,0,2009,7,4,36,1.1780972450961724,3.9269908169872414,-35.0247822,117.883608,5
216,2009-07-05,8.0,18.5,0.0,2.0,9.4,0.0,15.0,93.0,70.0,1021.8,1018.3,2.0,3.0,10.0,17.0,0,0,2009,7,5,36,3.1624176048919987,0.0,-35.0247822,117.883608,5
217,2009-07-06,10.2,16.8,0.2,0.4,0.0,0.0,11.0,78.0,93.0,1008.6,1004.3,8.0,7.0,14.5,15.0,0,1,2009,7,6,36,3.1624176048919987,2.748893571891069,-35.0247822,117.883608,5
218,2009-07-07,9.9,18.0,12.2,1.6,6.7,9.0,2.0,80.0,65.0,1014.7,1013.7,5.0,6.0,12.5,17.8,1,0,2009,7,7,36,1.9634954084936207,2.356194490192345,-35.0247822,117.883608,5
219,2009-07-08,11.0,18.9,0.0,2.0,6.9,9.0,11.0,80.0,53.0,1014.0,1009.8,7.0,4.0,12.4,18.0,0,1,2009,7,8,36,1.9634954084936207,1.5707963267948966,-35.0247822,117.883608,5
220,2009-07-09,12.4,18.5,3.0,3.0,5.5,9.0,4.0,91.0,66.0,1001.9,1000.5,8.0,1.0,12.8,17.4,1,1,2009,7,9,36,1.9634954084936207,3.5342917352885173,-35.0247822,117.883608,5
221,2009-07-10,10.5,14.0,3.4,2.6,5.5,19.0,30.0,88.0,76.0,1001.8,1004.0,7.0,7.0,11.5,12.0,1,1,2009,7,10,36,1.9634954084936207,3.5342917352885173,-35.0247822,117.883608,5
222,2009-07-11,10.0,14.2,12.2,1.4,4.5,30.0,24.0,70.0,68.0,1012.0,1013.1,5.0,7.0,12.6,13.2,1,1,2009,7,11,36,3.9269908169872414,3.5342917352885173,-35.0247822,117.883608,5
223,2009-07-12,10.5,14.4,4.6,1.4,4.8,17.0,24.0,84.0,69.0,1021.3,1021.6,4.0,7.0,11.8,14.2,1,1,2009,7,12,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,5
224,2009-07-13,10.2,14.8,8.0,1.4,5.2,6.0,24.0,68.0,64.0,1026.2,1026.6,7.0,7.0,12.8,14.5,1,0,2009,7,13,36,2.356194490192345,3.5342917352885173,-35.0247822,117.883608,5
225,2009-07-14,12.3,15.5,0.6,2.2,1.0,0.0,4.0,73.0,58.0,1028.4,1027.2,7.0,7.0,13.3,15.0,0,0,2009,7,14,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
226,2009-07-15,7.5,19.0,0.0,1.0,9.2,6.0,19.0,76.0,45.0,1020.5,1013.6,0.0,1.0,11.5,18.0,0,0,2009,7,15,36,1.5707963267948966,1.5707963267948966,-35.0247822,117.883608,5
227,2009-07-16,11.0,17.1,0.0,3.8,6.7,15.0,7.0,57.0,65.0,1006.4,1001.1,2.0,5.0,14.0,16.5,0,1,2009,7,16,36,1.5707963267948966,1.5707963267948966,-35.0247822,117.883608,5
228,2009-07-17,11.0,15.5,10.2,3.8,4.9,31.0,24.0,74.0,75.0,1009.0,1010.6,5.0,7.0,13.8,14.2,1,0,2009,7,17,36,3.141592653589793,3.141592653589793,-35.0247822,117.883608,5
229,2009-07-18,10.0,18.4,1.0,1.4,5.7,13.0,22.0,79.0,92.0,1011.0,1006.8,1.0,8.0,14.0,13.5,0,1,2009,7,18,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,5
230,2009-07-19,8.4,15.5,34.0,0.6,8.3,6.0,17.0,88.0,54.0,1004.7,1001.6,5.0,2.0,9.5,14.8,1,1,2009,7,19,36,1.9634954084936207,2.356194490192345,-35.0247822,117.883608,5
231,2009-07-20,6.4,13.7,2.2,2.0,6.7,9.0,15.0,74.0,56.0,995.1,995.2,5.0,7.0,8.2,11.5,1,1,2009,7,20,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,5
232,2009-07-21,6.9,14.8,5.4,3.2,3.8,35.0,15.0,59.0,75.0,1007.0,1011.4,7.0,6.0,13.6,13.8,1,1,2009,7,21,36,3.9269908169872414,3.9269908169872414,-35.0247822,117.883608,5
233,2009-07-22,7.4,16.4,5.2,0.6,7.8,17.0,9.0,71.0,61.0,1016.8,1013.3,1.0,6.0,11.8,15.8,1,1,2009,7,22,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,5
234,2009-07-23,9.8,13.5,9.4,2.2,3.6,19.0,24.0,87.0,64.0,1016.8,1018.1,7.0,7.0,10.6,13.0,1,1,2009,7,23,36,2.356194490192345,3.9269908169872414,-35.0247822,117.883608,5
235,2009-07-24,7.3,14.4,1.2,2.6,7.8,2.0,4.0,64.0,61.0,1020.8,1017.5,2.0,6.0,10.0,13.5,1,1,2009,7,24,36,1.9634954084936207,2.748893571891069,-35.0247822,117.883608,5
236,2009-07-25,8.0,12.5,12.4,4.2,7.5,20.0,17.0,50.0,51.0,1024.6,1027.2,3.0,6.0,11.5,11.8,1,0,2009,7,25,36,4.319689898685965,3.9269908169872414,-35.0247822,117.883608,5
237,2009-07-26,8.6,15.0,0.2,2.8,6.8,7.0,28.0,75.0,77.0,1029.3,1028.2,5.0,7.0,10.4,13.5,0,0,2009,7,26,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,5
238,2009-07-27,10.0,17.6,0.6,2.4,3.8,6.0,7.0,79.0,65.0,1031.1,1029.7,7.0,5.0,11.5,14.7,0,0,2009,7,27,36,1.9634954084936207,3.5342917352885173,-35.0247822,117.883608,5
