,Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
134,2009-04-18,13.3,24.1,0.0,50.0,19.0,13.0,62.0,47.0,19.7,22.9,0,0,2009,4,18,8,9.42477796076938,4.319689898685965,5.105088062083414,-33.7511954,150.6941711,0
135,2009-04-19,15.2,19.9,0.0,46.0,17.0,17.0,63.0,98.0,19.0,16.6,0,1,2009,4,19,8,5.105088062083414,4.319689898685965,5.105088062083414,-33.7511954,150.6941711,0
136,2009-04-20,15.1,19.2,7.8,46.0,28.0,17.0,86.0,87.0,15.9,16.4,1,1,2009,4,20,8,9.42477796076938,3.9269908169872414,9.42477796076938,-33.7511954,150.6941711,0
137,2009-04-21,14.4,20.8,1.6,35.0,20.0,28.0,74.0,86.0,18.8,17.4,1,1,2009,4,21,8,4.319689898685965,4.319689898685965,5.105088062083414,-33.7511954,150.6941711,0
138,2009-04-22,14.6,22.3,3.2,37.0,13.0,24.0,85.0,62.0,16.8,19.9,1,0,2009,4,22,8,5.105088062083414,3.9269908169872414,5.105088062083414,-33.7511954,150.6941711,0
139,2009-04-23,14.1,21.5,0.2,17.0,9.0,6.0,64.0,57.0,19.2,20.3,0,0,2009,4,23,8,4.319689898685965,9.42477796076938,1.5707963267948966,-33.7511954,150.6941711,0
140,2009-04-24,10.5,22.2,0.2,54.0,4.0,9.0,98.0,72.0,12.3,20.9,0,0,2009,4,24,8,3.141592653589793,1.5707963267948966,4.319689898685965,-33.7511954,150.6941711,0
141,2009-04-25,12.3,23.1,0.6,41.0,19.0,20.0,51.0,43.0,20.2,21.7,0,0,2009,4,25,8,2.748893571891069,1.9634954084936207,3.141592653589793,-33.7511954,150.6941711,0
142,2009-04-26,14.6,19.7,0.0,63.0,15.0,28.0,47.0,36.0,18.1,18.6,0,0,2009,4,26,8,3.141592653589793,2.356194490192345,2.748893571891069,-33.7511954,150.6941711,0
143,2009-04-27,7.1,18.4,0.0,44.0,11.0,19.0,46.0,35.0,14.9,17.4,0,0,2009,4,27,8,2.748893571891069,3.141592653589793,3.5342917352885173,-33.7511954,150.6941711,0
144,2009-04-28,7.1,22.3,0.0,43.0,13.0,26.0,66.0,36.0,15.9,18.9,0,0,2009,4,28,8,3.141592653589793,1.5707963267948966,3.141592653589793,-33.7511954,150.6941711,0
145,2009-04-29,6.9,18.1,0.0,28.0,2.0,9.0,69.0,55.0,12.5,17.5,0,0,2009,4,29,8,5.497787143782138,0.0,3.9269908169872414,-33.7511954,150.6941711,0
146,2009-04-30,9.9,19.3,0.0,31.0,20.0,11.0,60.0,69.0,15.6,16.1,0,0,2009,4,30,8,3.9269908169872414,4.319689898685965,3.9269908169872414,-33.7511954,150.6941711,0
147,2009-05-01,7.2,21.7,0.0,20.0,0.0,6.0,81.0,43.0,12.8,21.2,0,0,2009,5,1,8,1.1780972450961724,3.8785758617093165,0.3926990816987241,-33.7511954,150.6941711,0
148,2009-05-02,7.4,22.4,0.2,30.0,2.0,6.0,74.0,38.0,14.1,21.6,0,0,2009,5,2,8,5.497787143782138,0.7853981633974483,5.497787143782138,-33.7511954,150.6941711,0
149,2009-05-03,10.6,22.4,0.0,20.0,7.0,4.0,68.0,45.0,16.7,22.1,0,0,2009,5,3,8,0.0,9.42477796076938,2.356194490192345,-33.7511954,150.6941711,0
150,2009-05-04,9.1,23.6,0.0,22.0,2.0,6.0,98.0,45.0,12.6,23.2,0,0,2009,5,4,8,4.319689898685965,9.42477796076938,3.5342917352885173,-33.7511954,150.6941711,0
151,2009-05-05,12.1,21.3,0.0,26.0,9.0,9.0,72.0,50.0,16.7,20.9,0,0,2009,5,5,8,9.42477796076938,4.319689898685965,0.0,-33.7511954,150.6941711,0
152,2009-05-06,11.4,23.0,0.0,19.0,6.0,9.0,98.0,46.0,12.5,22.7,0,0,2009,5,6,8,1.1780972450961724,3.141592653589793,0.7853981633974483,-33.7511954,150.6941711,0
153,2009-05-07,8.9,23.4,0.2,20.0,2.0,9.0,98.0,41.0,11.1,22.0,0,0,2009,5,7,8,5.497787143782138,4.319689898685965,5.105088062083414,-33.7511954,150.6941711,0
154,2009-05-08,10.1,21.9,0.0,26.0,17.0,2.0,62.0,47.0,16.5,21.9,0,0,2009,5,8,8,3.9269908169872414,3.9269908169872414,5.890486225480862,-33.7511954,150.6941711,0
155,2009-05-09,8.1,22.9,0.0,15.0,0.0,6.0,82.0,38.0,13.5,22.5,0,0,2009,5,9,8,3.9269908169872414,3.8785758617093165,2.356194490192345,-33.7511954,150.6941711,0
156,2009-05-10,10.6,18.2,0.0,31.0,17.0,9.0,66.0,77.0,16.2,16.7,0,0,2009,5,10,8,9.42477796076938,4.319689898685965,3.9269908169872414,-33.7511954,150.6941711,0
157,2009-05-11,8.5,20.7,0.4,19.0,0.0,4.0,88.0,45.0,13.1,19.5,0,0,2009,5,11,8,0.3926990816987241,3.8785758617093165,5.497787143782138,-33.7511954,150.6941711,0
158,2009-05-12,6.3,21.1,0.0,26.0,0.0,7.0,97.0,39.0,9.7,20.5,0,0,2009,5,12,8,5.105088062083414,3.8785758617093165,1.9634954084936207,-33.7511954,150.6941711,0
159,2009-05-13,7.6,21.9,0.2,28.0,0.0,19.0,88.0,35.0,11.5,21.1,0,0,2009,5,13,8,3.141592653589793,3.8785758617093165,3.141592653589793,-33.7511954,150.6941711,0
160,2009-05-14,4.7,21.5,0.0,43.0,11.0,20.0,64.0,35.0,15.1,19.9,0,0,2009,5,14,8,3.141592653589793,0.7853981633974483,3.141592653589793,-33.7511954,150.6941711,0
161,2009-05-15,6.9,22.0,0.0,46.0,9.0,24.0,64.0,38.0,15.7,20.7,0,0,2009,5,15,8,2.748893571891069,1.5707963267948966,3.141592653589793,-33.7511954,150.6941711,0
162,2009-05-16,14.1,22.0,0.0,61.0,22.0,24.0,55.0,44.0,19.0,21.5,0,0,2009,5,16,8,2.356194490192345,2.356194490192345,3.5342917352885173,-33.7511954,150.6941711,0
163,2009-05-17,5.7,20.9,0.0,17.0,4.0,9.0,77.0,40.0,11.4,19.8,0,0,2009,5,17,8,5.497787143782138,5.497787143782138,5.497787143782138,-33.7511954,150.6941711,0
164,2009-05-18,7.2,21.0,0.0,26.0,0.0,13.0,92.0,55.0,10.9,19.2,0,0,2009,5,18,8,1.1780972450961724,3.8785758617093165,0.0,-33.7511954,150.6941711,0
165,2009-05-19,10.9,21.4,0.0,24.0,4.0,9.0,95.0,58.0,14.3,20.1,0,1,2009,5,19,8,0.3926990816987241,1.5707963267948966,1.1780972450961724,-33.7511954,150.6941711,0
166,2009-05-20,13.8,19.6,11.8,22.0,11.0,17.0,98.0,82.0,15.0,17.3,1,1,2009,5,20,8,4.319689898685965,3.9269908169872414,4.319689898685965,-33.7511954,150.6941711,0
167,2009-05-21,13.9,19.2,8.2,48.0,15.0,20.0,91.0,66.0,15.7,18.1,1,1,2009,5,21,8,5.497787143782138,3.9269908169872414,5.497787143782138,-33.7511954,150.6941711,0
168,2009-05-22,13.8,18.4,14.4,44.0,17.0,9.0,77.0,98.0,17.1,15.9,1,1,2009,5,22,8,5.497787143782138,5.497787143782138,4.319689898685965,-33.7511954,150.6941711,0
169,2009-05-23,13.8,20.9,30.0,39.0,4.0,20.0,97.0,72.0,16.0,19.2,1,1,2009,5,23,8,5.890486225480862,9.42477796076938,5.890486225480862,-33.7511954,150.6941711,0
170,2009-05-24,14.1,21.4,5.0,22.0,0.0,9.0,92.0,60.0,17.3,20.3,1,0,2009,5,24,8,0.0,3.8785758617093165,0.0,-33.7511954,150.6941711,0
171,2009-05-25,11.3,19.3,0.2,13.0,6.0,2.0,97.0,73.0,14.0,18.6,0,0,2009,5,25,8,1.5707963267948966,1.5707963267948966,5.890486225480862,-33.7511954,150.6941711,0
172,2009-05-26,10.4,20.8,0.4,13.0,4.0,9.0,84.0,68.0,12.4,19.7,0,0,2009,5,26,8,1.9634954084936207,5.497787143782138,1.9634954084936207,-33.7511954,150.6941711,0
173,2009-05-27,12.1,16.2,0.4,15.0,0.0,0.0,97.0,97.0,14.1,16.0,0,1,2009,5,27,8,4.319689898685965,3.8785758617093165,3.182596271790991,-33.7511954,150.6941711,0
174,2009-05-28,11.0,19.7,2.6,28.0,2.0,11.0,82.0,70.0,15.1,17.3,1,0,2009,5,28,8,5.497787143782138,5.497787143782138,5.105088062083414,-33.7511954,150.6941711,0
175,2009-05-29,12.0,17.4,0.0,35.0,13.0,17.0,77.0,64.0,12.0,16.4,0,0,2009,5,29,8,9.42477796076938,3.5342917352885173,9.42477796076938,-33.7511954,150.6941711,0
176,2009-05-30,11.3,18.4,0.2,39.0,20.0,17.0,65.0,73.0,14.4,15.1,0,1,2009,5,30,8,5.105088062083414,3.9269908169872414,4.319689898685965,-33.7511954,150.6941711,0
177,2009-05-31,11.7,18.0,9.2,26.0,15.0,7.0,95.0,78.0,13.6,15.6,1,0,2009,5,31,8,0.7853981633974483,4.319689898685965,4.319689898685965,-33.7511954,150.6941711,0
178,2009-06-01,11.6,16.8,0.4,17.0,4.0,0.0,95.0,71.0,12.8,16.2,0,0,2009,6,1,8,1.1780972450961724,4.319689898685965,3.182596271790991,-33.7511954,150.6941711,0
179,2009-06-02,11.0,18.9,0.6,15.0,7.0,4.0,97.0,69.0,13.4,18.0,0,1,2009,6,2,8,9.42477796076938,5.890486225480862,2.356194490192345,-33.7511954,150.6941711,0
180,2009-06-03,13.4,18.1,7.6,13.0,7.0,6.0,97.0,79.0,14.4,17.7,1,0,2009,6,3,8,5.105088062083414,9.42477796076938,1.5707963267948966,-33.7511954,150.6941711,0
181,2009-06-04,10.2,16.9,0.2,13.0,9.0,6.0,93.0,85.0,11.7,16.3,0,0,2009,6,4,8,1.9634954084936207,1.5707963267948966,0.7853981633974483,-33.7511954,150.6941711,0
182,2009-06-05,11.6,19.8,0.0,26.0,9.0,7.0,91.0,73.0,13.2,17.8,0,0,2009,6,5,8,3.141592653589793,1.5707963267948966,1.9634954084936207,-33.7511954,150.6941711,0
183,2009-06-06,5.3,19.2,0.2,37.0,0.0,20.0,89.0,44.0,10.2,17.8,0,1,2009,6,6,8,2.356194490192345,3.8785758617093165,2.748893571891069,-33.7511954,150.6941711,0
184,2009-06-07,8.6,19.7,1.2,46.0,7.0,20.0,93.0,49.0,11.6,17.6,1,0,2009,6,7,8,2.356194490192345,0.7853981633974483,2.356194490192345,-33.7511954,150.6941711,0
185,2009-06-08,7.2,19.2,0.0,48.0,4.0,19.0,82.0,44.0,11.2,17.1,0,0,2009,6,8,8,2.748893571891069,0.3926990816987241,3.141592653589793,-33.7511954,150.6941711,0
186,2009-06-09,8.4,16.4,0.0,50.0,11.0,24.0,48.0,46.0,13.6,14.4,0,0,2009,6,9,8,2.748893571891069,2.356194490192345,2.748893571891069,-33.7511954,150.6941711,0
187,2009-06-10,8.5,14.3,0.0,46.0,28.0,22.0,42.0,38.0,10.6,12.8,0,0,2009,6,10,8,3.5342917352885173,3.141592653589793,3.5342917352885173,-33.7511954,150.6941711,0
188,2009-06-11,1.7,16.4,0.0,24.0,9.0,17.0,67.0,31.0,7.8,16.0,0,0,2009,6,11,8,3.5342917352885173,2.356194490192345,3.9269908169872414,-33.7511954,150.6941711,0
189,2009-06-12,2.1,16.6,0.2,13.0,0.0,4.0,80.0,46.0,6.8,15.5,0,0,2009,6,12,8,1.5707963267948966,3.8785758617093165,0.7853981633974483,-33.7511954,150.6941711,0
190,2009-06-13,4.3,14.6,0.0,15.0,7.0,6.0,92.0,70.0,7.0,13.9,0,0,2009,6,13,8,1.5707963267948966,1.5707963267948966,1.1780972450961724,-33.7511954,150.6941711,0
191,2009-06-14,5.5,16.1,0.0,44.0,0.0,7.0,92.0,77.0,8.3,14.2,0,0,2009,6,14,8,3.9269908169872414,3.8785758617093165,0.3926990816987241,-33.7511954,150.6941711,0
192,2009-06-15,3.9,20.4,0.2,28.0,4.0,11.0,91.0,38.0,10.6,17.6,0,0,2009,6,15,8,2.748893571891069,5.890486225480862,3.141592653589793,-33.7511954,150.6941711,0
193,2009-06-16,4.9,17.6,0.2,44.0,22.0,22.0,64.0,71.0,14.8,15.0,0,0,2009,6,16,8,3.9269908169872414,3.9269908169872414,5.105088062083414,-33.7511954,150.6941711,0
194,2009-06-17,10.8,15.9,0.2,28.0,9.0,19.0,66.0,78.0,14.4,14.1,0,0,2009,6,17,8,3.9269908169872414,9.42477796076938,9.42477796076938,-33.7511954,150.6941711,0
195,2009-06-18,8.8,17.2,0.2,24.0,15.0,7.0,77.0,71.0,13.7,15.1,0,1,2009,6,18,8,9.42477796076938,4.319689898685965,5.105088062083414,-33.7511954,150.6941711,0
196,2009-06-19,7.3,17.9,2.2,26.0,7.0,19.0,97.0,50.0,12.6,17.0,1,1,2009,6,19,8,5.497787143782138,9.42477796076938,5.497787143782138,-33.7511954,150.6941711,0
197,2009-06-20,9.2,17.3,1.4,17.0,2.0,6.0,98.0,92.0,10.6,15.6,1,1,2009,6,20,8,1.9634954084936207,1.5707963267948966,5.890486225480862,-33.7511954,150.6941711,0
198,2009-06-21,10.4,16.2,1.2,13.0,6.0,6.0,97.0,96.0,12.9,15.8,1,1,2009,6,21,8,3.5342917352885173,0.7853981633974483,0.7853981633974483,-33.7511954,150.6941711,0
199,2009-06-22,12.0,19.9,11.4,20.0,0.0,7.0,98.0,74.0,13.4,18.6,1,0,2009,6,22,8,2.748893571891069,3.8785758617093165,1.9634954084936207,-33.7511954,150.6941711,0
200,2009-06-23,7.0,18.9,0.2,11.0,6.0,4.0,98.0,62.0,8.7,18.8,0,0,2009,6,23,8,2.356194490192345,1.9634954084936207,2.356194490192345,-33.7511954,150.6941711,0
201,2009-06-24,5.4,17.3,0.4,26.0,11.0,11.0,98.0,63.0,7.3,17.1,0,0,2009,6,24,8,3.9269908169872414,1.5707963267948966,1.9634954084936207,-33.7511954,150.6941711,0
202,2009-06-25,5.0,16.8,0.2,30.0,7.0,19.0,98.0,50.0,7.9,15.3,0,0,2009,6,25,8,2.356194490192345,3.141592653589793,2.356194490192345,-33.7511954,150.6941711,0
203,2009-06-26,5.9,17.9,0.0,46.0,0.0,6.0,84.0,54.0,11.1,17.4,0,0,2009,6,26,8,1.9634954084936207,3.8785758617093165,2.356194490192345,-33.7511954,150.6941711,0
204,2009-06-27,6.3,15.1,0.2,15.0,0.0,0.0,98.0,66.0,9.0,15.0,0,0,2009,6,27,8,4.319689898685965,3.8785758617093165,3.182596271790991,-33.7511954,150.6941711,0
205,2009-06-28,8.2,18.5,0.2,19.0,4.0,9.0,97.0,79.0,11.8,16.0,0,0,2009,6,28,8,3.141592653589793,1.1780972450961724,9.42477796076938,-33.7511954,150.6941711,0
206,2009-06-29,4.8,20.9,0.2,28.0,2.0,15.0,94.0,44.0,10.2,20.3,0,0,2009,6,29,8,3.141592653589793,0.7853981633974483,3.141592653589793,-33.7511954,150.6941711,0
207,2009-06-30,8.8,19.6,0.0,26.0,0.0,17.0,97.0,68.0,10.7,17.8,0,0,2009,6,30,8,1.5707963267948966,3.8785758617093165,1.1780972450961724,-33.7511954,150.6941711,0
208,2009-07-01,9.2,21.1,0.0,52.0,6.0,26.0,74.0,32.0,14.6,19.6,0,0,2009,7,1,8,2.356194490192345,0.7853981633974483,3.141592653589793,-33.7511954,150.6941711,0
209,2009-07-02,11.0,18.4,0.0,54.0,20.0,24.0,45.0,36.0,15.7,16.8,0,0,2009,7,2,8,3.141592653589793,2.356194490192345,2.748893571891069,-33.7511954,150.6941711,0
210,2009-07-03,9.8,16.7,0.0,65.0,15.0,26.0,46.0,42.0,13.0,14.6,0,0,2009,7,3,8,3.141592653589793,3.5342917352885173,3.141592653589793,-33.7511954,150.6941711,0
211,2009-07-04,3.3,17.2,0.0,31.0,0.0,15.0,71.0,43.0,9.4,16.4,0,0,2009,7,4,8,3.5342917352885173,3.8785758617093165,3.141592653589793,-33.7511954,150.6941711,0
212,2009-07-05,4.2,17.6,0.0,26.0,4.0,11.0,74.0,37.0,10.8,17.0,0,0,2009,7,5,8,9.42477796076938,0.0,5.105088062083414,-33.7511954,150.6941711,0
213,2009-07-06,1.5,13.1,0.2,11.0,0.0,4.0,97.0,62.0,5.4,12.4,0,0,2009,7,6,8,4.319689898685965,3.8785758617093165,2.748893571891069,-33.7511954,150.6941711,0
214,2009-07-07,5.2,15.4,0.0,33.0,13.0,11.0,65.0,60.0,11.2,13.9,0,1,2009,7,7,8,9.42477796076938,4.319689898685965,5.105088062083414,-33.7511954,150.6941711,0
215,2009-07-08,6.6,16.0,2.0,30.0,6.0,0.0,97.0,61.0,11.2,15.8,1,0,2009,7,8,8,9.42477796076938,3.9269908169872414,3.182596271790991,-33.7511954,150.6941711,0
216,2009-07-09,6.5,16.6,0.4,28.0,0.0,7.0,98.0,69.0,8.9,15.5,0,1,2009,7,9,8,5.497787143782138,3.8785758617093165,3.9269908169872414,-33.7511954,150.6941711,0
217,2009-07-10,8.5,17.8,1.8,30.0,0.0,17.0,98.0,67.0,11.4,14.9,1,0,2009,7,10,8,5.497787143782138,3.8785758617093165,5.497787143782138,-33.7511954,150.6941711,0
218,2009-07-11,6.4,16.5,0.6,22.0,0.0,7.0,98.0,71.0,8.6,15.9,0,0,2009,7,11,8,1.1780972450961724,3.8785758617093165,1.1780972450961724,-33.7511954,150.6941711,0
219,2009-07-12,7.8,18.9,0.2,28.0,2.0,9.0,98.0,64.0,9.0,18.5,0,0,2009,7,12,8,1.9634954084936207,9.42477796076938,1.9634954084936207,-33.7511954,150.6941711,0
220,2009-07-13,7.5,18.2,0.0,26.0,6.0,6.0,65.0,43.0,13.3,16.5,0,0,2009,7,13,8,2.356194490192345,2.356194490192345,0.7853981633974483,-33.7511954,150.6941711,0
221,2009-07-14,7.5,17.9,0.0,41.0,9.0,20.0,69.0,38.0,11.7,16.3,0,0,2009,7,14,8,2.748893571891069,1.1780972450961724,3.141592653589793,-33.7511954,150.6941711,0
222,2009-07-15,2.6,15.2,0.0,17.0,2.0,13.0,92.0,61.0,6.4,14.0,0,0,2009,7,15,8,1.5707963267948966,3.141592653589793,1.5707963267948966,-33.7511954,150.6941711,0
223,2009-07-16,4.9,16.7,0.2,30.0,6.0,15.0,98.0,46.0,8.3,16.3,0,1,2009,7,16,8,4.319689898685965,4.319689898685965,9.42477796076938,-33.7511954,150.6941711,0
224,2009-07-17,8.2,17.1,2.8,39.0,22.0,11.0,61.0,54.0,13.2,16.3,1,0,2009,7,17,8,3.9269908169872414,4.319689898685965,4.319689898685965,-33.7511954,150.6941711,0
225,2009-07-18,3.7,18.6,0.0,17.0,0.0,2.0,97.0,50.0,8.0,17.3,0,0,2009,7,18,8,2.748893571891069,3.8785758617093165,2.356194490192345,-33.7511954,150.6941711,0
226,2009-07-19,2.1,20.8,0.2,19.0,0.0,6.0,90.0,35.0,8.3,20.7,0,0,2009,7,19,8,3.141592653589793,3.8785758617093165,1.9634954084936207,-33.7511954,150.6941711,0
227,2009-07-20,3.2,21.4,0.0,22.0,0.0,11.0,79.0,32.0,9.2,20.8,0,0,2009,7,20,8,2.356194490192345,3.8785758617093165,0.3926990816987241,-33.7511954,150.6941711,0
228,2009-07-21,2.9,23.9,0.0,30.0,0.0,19.0,81.0,26.0,8.7,23.2,0,0,2009,7,21,8,2.356194490192345,3.8785758617093165,2.748893571891069,-33.7511954,150.6941711,0
229,2009-07-22,6.5,26.7,0.0,52.0,17.0,26.0,65.0,29.0,17.6,23.4,0,1,2009,7,22,8,2.748893571891069,0.7853981633974483,2.748893571891069,-33.7511954,150.6941711,0
230,2009-07-23,8.6,18.8,1.4,43.0,20.0,24.0,51.0,44.0,14.9,16.4,1,0,2009,7,23,8,3.9269908169872414,3.9269908169872414,4.319689898685965,-33.7511954,150.6941711,0
231,2009-07-24,6.4,17.6,0.0,22.0,0.0,13.0,56.0,44.0,12.6,17.0,0,0,2009,7,24,8,1.1780972450961724,3.8785758617093165,0.7853981633974483,-33.7511954,150.6941711,0
232,2009-07-25,1.5,18.1,0.2,15.0,0.0,9.0,93.0,39.0,7.0,17.6,0,0,2009,7,25,8,5.497787143782138,3.8785758617093165,1.5707963267948966,-33.7511954,150.6941711,0
233,2009-07-26,5.0,11.2,0.0,17.0,7.0,2.0,97.0,89.0,7.6,10.8,0,1,2009,7,26,8,9.42477796076938,0.7853981633974483,2.356194490192345,-33.7511954,150.6941711,0
234,2009-07-27,4.2,19.4,5.0,28.0,0.0,13.0,97.0,38.0,10.1,18.7,1,0,2009,7,27,8,3.141592653589793,3.8785758617093165,2.356194490192345,-33.7511954,150.6941711,0
235,2009-07-28,2.4,19.4,0.0,30.0,0.0,19.0,82.0,39.0,8.5,17.7,0,0,2009,7,28,8,3.141592653589793,3.8785758617093165,3.141592653589793,-33.7511954,150.6941711,0
236,2009-07-29,2.6,19.8,0.2,22.0,0.0,11.0,89.0,50.0,8.1,17.9,0,0,2009,7,29,8,3.5342917352885173,3.8785758617093165,2.356194490192345,-33.7511954,150.6941711,0
237,2009-07-30,3.2,19.7,0.0,33.0,0.0,6.0,83.0,40.0,8.8,19.4,0,0,2009,7,30,8,3.141592653589793,3.8785758617093165,0.7853981633974483,-33.7511954,150.6941711,0
238,2009-07-31,3.2,20.8,0.2,35.0,4.0,15.0,81.0,39.0,9.2,19.8,0,0,2009,7,31,8,3.5342917352885173,2.748893571891069,3.5342917352885173,-33.7511954,150.6941711,0
239,2009-08-01,3.3,19.9,0.0,24.0,6.0,6.0,83.0,39.0,8.6,19.6,0,0,2009,8,1,8,3.5342917352885173,1.5707963267948966,1.5707963267948966,-33.7511954,150.6941711,0
240,2009-08-02,2.5,20.0,0.0,17.0,0.0,2.0,82.0,38.0,8.1,19.6,0,0,2009,8,2,8,0.7853981633974483,3.8785758617093165,1.5707963267948966,-33.7511954,150.6941711,0
241,2009-08-03,3.2,20.8,0.2,31.0,6.0,19.0,69.0,32.0,13.5,19.9,0,0,2009,8,3,8,3.9269908169872414,1.9634954084936207,3.9269908169872414,-33.7511954,150.6941711,0
242,2009-08-04,6.3,19.3,0.0,31.0,2.0,15.0,82.0,34.0,8.5,19.0,0,0,2009,8,4,8,3.141592653589793,0.7853981633974483,3.141592653589793,-33.7511954,150.6941711,0
243,2009-08-05,2.6,19.5,0.0,17.0,0.0,7.0,81.0,40.0,8.4,18.9,0,0,2009,8,5,8,0.0,3.8785758617093165,1.5707963267948966,-33.7511954,150.6941711,0
244,2009-08-06,3.8,20.5,0.0,26.0,0.0,19.0,97.0,38.0,8.3,20.2,0,0,2009,8,6,8,0.7853981633974483,3.8785758617093165,0.7853981633974483,-33.7511954,150.6941711,0
245,2009-08-07,4.1,24.1,0.0,56.0,6.0,37.0,77.0,28.0,10.9,22.3,0,0,2009,8,7,8,3.141592653589793,1.9634954084936207,2.748893571891069,-33.7511954,150.6941711,0
246,2009-08-08,3.5,17.9,0.0,30.0,17.0,6.0,46.0,35.0,11.9,17.5,0,0,2009,8,8,8,4.319689898685965,4.319689898685965,3.5342917352885173,-33.7511954,150.6941711,0
247,2009-08-09,1.5,17.8,0.0,20.0,2.0,11.0,97.0,36.0,5.9,17.3,0,0,2009,8,9,8,1.5707963267948966,5.497787143782138,1.5707963267948966,-33.7511954,150.6941711,0
248,2009-08-10,2.6,17.8,0.2,11.0,4.0,6.0,97.0,50.0,6.0,16.8,0,0,2009,8,10,8,3.141592653589793,1.5707963267948966,3.9269908169872414,-33.7511954,150.6941711,0
249,2009-08-11,5.9,18.6,0.0,20.0,2.0,7.0,97.0,69.0,8.6,17.3,0,1,2009,8,11,8,3.141592653589793,5.497787143782138,1.5707963267948966,-33.7511954,150.6941711,0
250,2009-08-12,5.0,20.8,5.2,31.0,4.0,11.0,84.0,43.0,12.0,18.8,1,0,2009,8,12,8,3.141592653589793,0.3926990816987241,2.356194490192345,-33.7511954,150.6941711,0
251,2009-08-13,3.9,21.4,0.2,17.0,7.0,9.0,77.0,38.0,10.2,21.0,0,0,2009,8,13,8,1.9634954084936207,4.319689898685965,1.5707963267948966,-33.7511954,150.6941711,0
252,2009-08-14,4.9,22.0,0.0,17.0,0.0,7.0,75.0,32.0,11.5,21.5,0,0,2009,8,14,8,1.5707963267948966,3.8785758617093165,1.1780972450961724,-33.7511954,150.6941711,0
253,2009-08-15,3.2,21.9,0.0,22.0,6.0,9.0,77.0,35.0,9.3,21.5,0,0,2009,8,15,8,1.5707963267948966,2.748893571891069,1.5707963267948966,-33.7511954,150.6941711,0
254,2009-08-16,3.7,26.9,0.0,43.0,0.0,15.0,84.0,29.0,9.1,26.5,0,0,2009,8,16,8,3.141592653589793,3.8785758617093165,1.1780972450961724,-33.7511954,150.6941711,0
255,2009-08-17,9.0,22.9,0.2,48.0,13.0,24.0,43.0,25.0,19.2,21.2,0,0,2009,8,17,8,2.748893571891069,3.9269908169872414,3.141592653589793,-33.7511954,150.6941711,0
256,2009-08-18,4.1,19.8,0.0,20.0,0.0,6.0,55.0,29.0,12.6,18.9,0,0,2009,8,18,8,5.105088062083414,3.8785758617093165,5.497787143782138,-33.7511954,150.6941711,0
257,2009-08-19,3.5,21.2,0.0,31.0,4.0,17.0,73.0,34.0,9.2,20.8,0,0,2009,8,19,8,1.1780972450961724,0.7853981633974483,0.7853981633974483,-33.7511954,150.6941711,0
258,2009-08-20,6.4,23.4,0.0,17.0,9.0,7.0,92.0,31.0,9.0,23.1,0,0,2009,8,20,8,1.1780972450961724,9.42477796076938,0.7853981633974483,-33.7511954,150.6941711,0
259,2009-08-21,5.0,27.3,0.0,70.0,6.0,20.0,77.0,25.0,12.0,26.6,0,0,2009,8,21,8,2.748893571891069,2.748893571891069,2.356194490192345,-33.7511954,150.6941711,0
260,2009-08-22,10.7,20.9,0.2,28.0,0.0,7.0,65.0,39.0,13.4,20.4,0,0,2009,8,22,8,3.9269908169872414,3.8785758617093165,0.7853981633974483,-33.7511954,150.6941711,0
261,2009-08-25,10.9,20.2,1.4,70.0,15.0,19.0,29.0,29.0,16.7,18.6,1,0,2009,8,25,8,2.748893571891069,3.5342917352885173,3.141592653589793,-33.7511954,150.6941711,0
262,2009-08-26,10.7,21.9,0.0,63.0,22.0,26.0,26.0,25.0,16.5,20.4,0,0,2009,8,26,8,3.141592653589793,3.5342917352885173,1.9634954084936207,-33.7511954,150.6941711,0
263,2009-08-27,6.5,25.9,0.0,37.0,6.0,24.0,47.0,15.0,14.2,25.5,0,0,2009,8,27,8,2.356194490192345,2.356194490192345,2.748893571891069,-33.7511954,150.6941711,0
264,2009-08-28,4.0,26.1,0.0,35.0,0.0,24.0,48.0,14.0,13.6,25.6,0,0,2009,8,28,8,2.748893571891069,3.8785758617093165,2.356194490192345,-33.7511954,150.6941711,0
265,2009-08-29,11.0,26.8,0.4,63.0,2.0,35.0,75.0,39.0,14.0,25.8,0,0,2009,8,29,8,2.748893571891069,1.5707963267948966,1.5707963267948966,-33.7511954,150.6941711,0
266,2009-08-30,13.0,19.8,0.0,57.0,7.0,24.0,34.0,25.0,15.3,18.3,0,0,2009,8,30,8,2.748893571891069,5.105088062083414,2.748893571891069,-33.7511954,150.6941711,0
267,2009-08-31,4.2,22.3,0.0,43.0,4.0,22.0,50.0,31.0,13.0,20.2,0,0,2009,8,31,8,3.5342917352885173,2.356194490192345,3.141592653589793,-33.7511954,150.6941711,0
268,2009-09-01,5.6,23.4,0.0,28.0,2.0,9.0,53.0,29.0,13.7,21.9,0,0,2009,9,1,8,9.42477796076938,3.9269908169872414,1.1780972450961724,-33.7511954,150.6941711,0
