,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
77918,77918,2009-05-30,Dartmoor,1.6,14.3,0.2,1.4,9.1,E,37.0,,E,0.0,13.0,98.0,76.0,1032.6,1030.9,5.7,14.1,0,0,2009,5,30,27,0.0,,0.0,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77919,77919,2009-05-31,Dartmoor,5.5,17.1,0.0,1.2,8.3,ENE,22.0,E,N,11.0,13.0,93.0,56.0,1033.0,1029.9,8.7,15.8,0,0,2009,5,31,27,0.3926990816987241,0.0,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77920,77920,2009-06-01,Dartmoor,8.6,12.4,0.4,1.2,0.0,ESE,28.0,E,ESE,9.0,11.0,89.0,96.0,1029.1,1027.4,9.9,12.4,0,1,2009,6,1,27,5.890486225480862,0.0,5.890486225480862,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77921,77921,2009-06-02,Dartmoor,9.9,15.6,6.8,1.2,0.6,ESE,37.0,ESE,E,11.0,20.0,95.0,79.0,1028.2,1025.3,11.0,14.1,1,0,2009,6,2,27,5.890486225480862,5.890486225480862,0.0,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77922,77922,2009-06-03,Dartmoor,10.1,15.4,0.0,0.2,0.0,E,22.0,ENE,,6.0,0.0,95.0,80.0,1021.6,1018.0,11.0,14.9,0,0,2009,6,3,27,0.0,0.3926990816987241,,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77923,77923,2009-06-04,Dartmoor,7.8,15.6,0.0,0.4,7.3,N,24.0,N,NNW,13.0,13.0,98.0,76.0,1018.6,1016.1,9.2,14.8,0,0,2009,6,4,27,1.5707963267948966,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77924,77924,2009-06-05,Dartmoor,3.2,15.8,0.4,0.8,5.4,NNW,20.0,,N,0.0,9.0,99.0,78.0,1017.0,1014.6,5.8,15.0,0,0,2009,6,5,27,1.9634954084936207,,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77925,77925,2009-06-06,Dartmoor,5.7,12.0,0.6,1.0,0.0,NE,28.0,ENE,ENE,7.0,17.0,99.0,88.0,1011.0,1007.3,9.2,11.2,0,1,2009,6,6,27,0.7853981633974483,0.3926990816987241,0.3926990816987241,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77926,77926,2009-06-07,Dartmoor,4.7,13.3,1.4,1.0,3.3,S,28.0,N,S,7.0,6.0,99.0,93.0,1005.9,1005.1,7.9,10.7,1,1,2009,6,7,27,9.42477796076938,1.5707963267948966,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77927,77927,2009-06-08,Dartmoor,7.2,12.2,9.2,0.8,3.4,WSW,41.0,NNW,SW,17.0,19.0,97.0,92.0,1006.8,1007.4,8.6,9.9,1,1,2009,6,8,27,3.5342917352885173,1.9634954084936207,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77928,77928,2009-06-09,Dartmoor,6.1,11.7,17.6,0.6,5.4,SW,57.0,WSW,WSW,20.0,26.0,80.0,81.0,1008.3,1010.9,8.9,8.8,1,1,2009,6,9,27,3.9269908169872414,3.5342917352885173,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77929,77929,2009-06-10,Dartmoor,4.1,11.7,2.0,1.2,4.8,SW,41.0,N,SSW,11.0,11.0,92.0,74.0,1022.8,1023.2,5.7,10.7,1,0,2009,6,10,27,3.9269908169872414,1.5707963267948966,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77930,77930,2009-06-11,Dartmoor,5.2,12.3,0.8,1.2,3.7,N,33.0,NNW,NNW,9.0,24.0,85.0,65.0,1025.2,1022.4,7.9,11.1,0,0,2009,6,11,27,1.5707963267948966,1.9634954084936207,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77931,77931,2009-06-12,Dartmoor,2.9,11.7,0.0,1.6,2.4,NNE,50.0,NNE,N,15.0,17.0,82.0,72.0,1018.6,1014.4,6.2,11.4,0,1,2009,6,12,27,1.1780972450961724,1.1780972450961724,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77932,77932,2009-06-13,Dartmoor,6.2,12.6,1.4,2.2,3.4,NNE,43.0,NNE,NNE,19.0,22.0,84.0,72.0,1007.1,1003.7,8.0,12.1,1,1,2009,6,13,27,1.1780972450961724,1.1780972450961724,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77933,77933,2009-06-14,Dartmoor,7.7,13.4,10.8,2.0,4.8,NNE,30.0,NNE,NE,13.0,13.0,92.0,80.0,1006.2,1006.3,9.3,13.2,1,0,2009,6,14,27,1.1780972450961724,1.1780972450961724,0.7853981633974483,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77934,77934,2009-06-15,Dartmoor,2.3,15.9,0.2,0.4,8.9,E,20.0,,ESE,0.0,9.0,99.0,65.0,1013.8,1015.6,5.4,15.7,0,0,2009,6,15,27,0.0,,5.890486225480862,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77935,77935,2009-06-16,Dartmoor,1.7,15.8,0.2,0.6,6.5,SSW,13.0,,NNW,0.0,6.0,99.0,67.0,1023.9,1023.8,2.6,15.3,0,0,2009,6,16,27,4.319689898685965,,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77936,77936,2009-06-17,Dartmoor,0.0,15.3,0.4,0.8,6.5,WNW,19.0,,NNW,0.0,7.0,99.0,70.0,1029.1,1027.3,2.6,14.8,0,0,2009,6,17,27,2.748893571891069,,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77937,77937,2009-06-18,Dartmoor,1.7,14.8,0.0,1.0,8.7,N,24.0,E,N,6.0,11.0,99.0,65.0,1029.3,1026.7,3.8,14.6,0,0,2009,6,18,27,1.5707963267948966,0.0,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77938,77938,2009-06-19,Dartmoor,0.6,14.8,0.2,1.2,8.4,N,33.0,NE,NNE,11.0,19.0,99.0,69.0,1026.8,1022.6,2.3,14.0,0,0,2009,6,19,27,1.5707963267948966,0.7853981633974483,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77939,77939,2009-06-20,Dartmoor,2.2,16.0,0.0,2.0,3.0,NNW,52.0,NNE,N,24.0,26.0,80.0,63.0,1015.5,1010.2,10.8,15.7,0,0,2009,6,20,27,1.9634954084936207,1.1780972450961724,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77940,77940,2009-06-21,Dartmoor,3.3,16.8,0.2,2.6,8.2,ENE,24.0,ENE,NE,7.0,13.0,98.0,63.0,1018.2,1015.5,5.8,16.6,0,0,2009,6,21,27,0.3926990816987241,0.3926990816987241,0.7853981633974483,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77941,77941,2009-06-22,Dartmoor,5.8,16.7,0.2,0.6,8.2,N,63.0,NE,NNE,17.0,20.0,88.0,63.0,1015.5,1012.5,11.2,16.4,0,1,2009,6,22,27,1.5707963267948966,0.7853981633974483,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77942,77942,2009-06-23,Dartmoor,8.5,14.6,14.4,1.4,5.1,NNW,30.0,NE,N,17.0,17.0,92.0,54.0,1012.1,1010.1,10.9,13.7,1,0,2009,6,23,27,1.9634954084936207,0.7853981633974483,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77943,77943,2009-06-24,Dartmoor,3.5,14.3,0.4,1.4,6.1,NNE,31.0,,NNW,0.0,15.0,88.0,82.0,1012.5,1012.0,6.8,12.3,0,0,2009,6,24,27,1.1780972450961724,,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77944,77944,2009-06-25,Dartmoor,4.1,13.3,0.0,1.2,5.2,NW,22.0,NNE,NNW,7.0,11.0,99.0,83.0,1012.6,1009.6,6.9,13.0,0,0,2009,6,25,27,2.356194490192345,1.1780972450961724,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77945,77945,2009-06-26,Dartmoor,1.5,14.8,0.2,0.8,5.2,SSE,19.0,NE,S,7.0,13.0,99.0,79.0,1007.7,1005.4,3.9,14.4,0,0,2009,6,26,27,5.105088062083414,0.7853981633974483,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77946,77946,2009-06-27,Dartmoor,1.9,15.3,0.8,0.2,8.4,ESE,11.0,,,0.0,0.0,99.0,74.0,1008.5,1006.3,2.9,14.2,0,0,2009,6,27,27,5.890486225480862,,,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77947,77947,2009-06-28,Dartmoor,2.9,14.6,0.0,1.2,2.9,N,46.0,N,N,19.0,22.0,99.0,82.0,1003.8,1000.2,8.1,14.1,0,1,2009,6,28,27,1.5707963267948966,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77948,77948,2009-06-29,Dartmoor,8.1,17.8,1.8,1.0,4.5,N,54.0,N,NNW,17.0,24.0,99.0,77.0,1003.9,1001.1,11.9,15.9,1,0,2009,6,29,27,1.5707963267948966,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77949,77949,2009-06-30,Dartmoor,11.9,18.6,0.4,2.6,0.4,WNW,69.0,N,N,26.0,19.0,79.0,95.0,990.8,987.8,14.7,10.9,0,1,2009,6,30,27,2.748893571891069,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77950,77950,2009-07-01,Dartmoor,8.0,14.7,22.6,0.8,6.4,WNW,76.0,NNW,W,24.0,35.0,95.0,76.0,996.7,999.0,8.8,12.6,1,1,2009,7,1,27,2.748893571891069,1.9634954084936207,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77951,77951,2009-07-02,Dartmoor,7.5,12.1,9.4,1.2,1.6,SW,69.0,NNW,W,9.0,30.0,97.0,89.0,1005.0,1002.3,8.4,11.7,1,1,2009,7,2,27,3.9269908169872414,1.9634954084936207,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77952,77952,2009-07-03,Dartmoor,8.4,13.8,13.8,1.4,5.0,WSW,54.0,SW,SW,26.0,28.0,86.0,79.0,1014.0,1015.7,10.4,12.9,1,1,2009,7,3,27,3.5342917352885173,3.9269908169872414,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77953,77953,2009-07-04,Dartmoor,10.1,13.1,5.2,0.6,2.9,SW,46.0,WSW,SSW,15.0,28.0,89.0,94.0,1020.3,1019.8,11.0,11.3,1,1,2009,7,4,27,3.9269908169872414,3.5342917352885173,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77954,77954,2009-07-05,Dartmoor,7.0,12.4,2.0,1.0,0.0,SW,28.0,E,SW,7.0,13.0,89.0,74.0,1024.1,1023.0,8.1,11.0,1,0,2009,7,5,27,3.9269908169872414,0.0,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77955,77955,2009-07-06,Dartmoor,6.7,12.8,0.0,0.4,5.0,S,33.0,NW,S,7.0,17.0,91.0,81.0,1024.4,1023.4,8.6,11.9,0,1,2009,7,6,27,9.42477796076938,2.356194490192345,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77956,77956,2009-07-07,Dartmoor,2.3,12.3,1.2,1.0,8.7,E,28.0,E,NE,4.0,13.0,98.0,71.0,1026.4,1023.1,4.6,10.6,1,0,2009,7,7,27,0.0,0.0,0.7853981633974483,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77957,77957,2009-07-08,Dartmoor,0.6,13.4,0.0,0.4,8.0,NNE,28.0,NNE,NNE,9.0,15.0,97.0,69.0,1026.4,1024.6,3.8,12.1,0,0,2009,7,8,27,1.1780972450961724,1.1780972450961724,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77958,77958,2009-07-09,Dartmoor,1.7,15.3,0.0,2.0,8.8,NNE,35.0,E,NNE,9.0,17.0,98.0,66.0,1027.2,1023.3,4.5,14.8,0,0,2009,7,9,27,1.1780972450961724,0.0,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77959,77959,2009-07-10,Dartmoor,4.5,12.8,0.2,2.4,0.1,N,50.0,NNE,NNE,26.0,20.0,71.0,82.0,1018.7,1012.9,11.3,11.5,0,1,2009,7,10,27,1.5707963267948966,1.1780972450961724,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77960,77960,2009-07-11,Dartmoor,10.1,11.9,8.6,3.2,0.0,N,65.0,N,N,30.0,24.0,85.0,95.0,1005.6,1002.4,11.4,11.1,1,1,2009,7,11,27,1.5707963267948966,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77961,77961,2009-07-12,Dartmoor,7.1,13.9,22.8,0.4,3.7,NW,61.0,NNW,NW,26.0,15.0,96.0,93.0,1001.6,1001.0,9.4,11.5,1,1,2009,7,12,27,2.356194490192345,1.9634954084936207,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77962,77962,2009-07-13,Dartmoor,6.6,12.9,8.4,0.8,4.7,WSW,39.0,NNW,WNW,9.0,17.0,99.0,76.0,1002.9,1002.0,8.7,12.0,1,0,2009,7,13,27,3.5342917352885173,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77963,77963,2009-07-14,Dartmoor,5.5,12.5,1.0,0.8,3.7,N,24.0,N,NW,17.0,9.0,99.0,77.0,1003.3,1002.9,6.2,11.1,0,1,2009,7,14,27,1.5707963267948966,1.5707963267948966,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77964,77964,2009-07-15,Dartmoor,2.2,13.0,1.2,0.6,6.0,ESE,22.0,NNE,NNW,9.0,7.0,99.0,85.0,1009.9,1009.6,3.2,11.8,1,1,2009,7,15,27,5.890486225480862,1.1780972450961724,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77965,77965,2009-07-16,Dartmoor,1.0,14.9,7.0,0.4,8.6,SSE,24.0,,SSE,0.0,11.0,99.0,86.0,1018.2,1018.3,3.2,12.0,1,0,2009,7,16,27,5.105088062083414,,5.105088062083414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77966,77966,2009-07-17,Dartmoor,0.1,13.8,0.8,0.8,5.1,N,22.0,NE,NNE,6.0,11.0,99.0,71.0,1022.0,1019.0,2.1,13.5,0,0,2009,7,17,27,1.5707963267948966,0.7853981633974483,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77967,77967,2009-07-18,Dartmoor,1.9,13.6,0.0,0.8,3.2,N,48.0,N,N,24.0,19.0,84.0,77.0,1013.0,1010.2,8.8,12.9,0,1,2009,7,18,27,1.5707963267948966,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77968,77968,2009-07-19,Dartmoor,8.7,16.2,2.0,1.6,5.2,N,52.0,N,NNW,20.0,22.0,98.0,84.0,1013.7,1011.0,10.8,15.3,1,0,2009,7,19,27,1.5707963267948966,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77969,77969,2009-07-20,Dartmoor,10.4,15.8,0.4,2.8,3.0,NNW,56.0,NNW,NNW,30.0,28.0,58.0,65.0,1009.8,1008.3,13.1,15.3,0,0,2009,7,20,27,1.9634954084936207,1.9634954084936207,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77970,77970,2009-07-21,Dartmoor,9.3,16.0,0.0,1.8,3.4,NW,70.0,NNE,N,22.0,22.0,50.0,56.0,1006.8,1003.6,12.2,15.4,0,1,2009,7,21,27,2.356194490192345,1.1780972450961724,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77971,77971,2009-07-22,Dartmoor,8.1,10.2,4.0,2.4,0.1,NNW,37.0,N,S,19.0,15.0,96.0,93.0,1002.9,1005.0,9.0,9.6,1,1,2009,7,22,27,1.9634954084936207,1.5707963267948966,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77972,77972,2009-07-23,Dartmoor,-0.2,13.3,8.2,1.6,6.8,WSW,24.0,WNW,WNW,6.0,7.0,97.0,76.0,1020.6,1022.0,4.4,11.3,1,0,2009,7,23,27,3.5342917352885173,2.748893571891069,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77973,77973,2009-07-24,Dartmoor,0.4,12.3,0.8,0.6,1.4,N,48.0,N,N,24.0,26.0,83.0,67.0,1022.0,1019.1,6.4,11.6,0,1,2009,7,24,27,1.5707963267948966,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77974,77974,2009-07-25,Dartmoor,6.4,15.9,15.4,1.0,7.1,N,43.0,N,NNW,17.0,22.0,92.0,59.0,1019.4,1015.5,9.0,15.7,1,0,2009,7,25,27,1.5707963267948966,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77975,77975,2009-07-26,Dartmoor,7.2,12.8,0.0,1.8,3.1,NNE,28.0,N,NW,9.0,13.0,71.0,82.0,1013.1,1012.0,7.9,12.2,0,1,2009,7,26,27,1.1780972450961724,1.5707963267948966,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77976,77976,2009-07-27,Dartmoor,5.9,14.3,4.8,1.0,5.8,W,56.0,WNW,W,19.0,22.0,98.0,79.0,1016.6,1017.4,9.1,12.8,1,1,2009,7,27,27,3.141592653589793,2.748893571891069,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77977,77977,2009-07-28,Dartmoor,6.9,14.7,1.6,1.2,5.9,WNW,54.0,NNW,W,13.0,24.0,99.0,87.0,1020.9,1019.8,9.0,13.5,1,1,2009,7,28,27,2.748893571891069,1.9634954084936207,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77978,77978,2009-07-29,Dartmoor,8.1,14.1,6.2,1.4,7.2,SW,28.0,NW,W,13.0,19.0,99.0,87.0,1024.8,1024.1,9.7,13.3,1,1,2009,7,29,27,3.9269908169872414,2.356194490192345,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77979,77979,2009-07-30,Dartmoor,7.7,14.1,3.4,0.6,0.5,WSW,43.0,NNW,WNW,19.0,28.0,99.0,92.0,1022.9,1019.3,10.1,13.1,1,1,2009,7,30,27,3.5342917352885173,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77980,77980,2009-07-31,Dartmoor,6.1,14.9,8.2,0.6,5.3,WSW,39.0,NW,WSW,9.0,17.0,99.0,80.0,1021.7,1020.8,8.4,13.5,1,1,2009,7,31,27,3.5342917352885173,2.356194490192345,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77981,77981,2009-08-01,Dartmoor,7.9,14.8,2.4,1.6,5.9,W,43.0,NW,W,15.0,17.0,99.0,89.0,1024.2,1022.8,9.5,13.1,1,1,2009,8,1,27,3.141592653589793,2.356194490192345,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77982,77982,2009-08-02,Dartmoor,9.3,14.4,5.8,1.6,3.3,WSW,96.0,NNW,NNW,22.0,35.0,97.0,76.0,1022.4,1017.4,11.3,13.6,1,1,2009,8,2,27,3.5342917352885173,1.9634954084936207,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77983,77983,2009-08-03,Dartmoor,5.7,13.4,13.6,2.2,3.0,SW,69.0,,NW,0.0,20.0,81.0,63.0,1023.2,1021.1,7.9,12.6,1,1,2009,8,3,27,3.9269908169872414,,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77984,77984,2009-08-04,Dartmoor,7.6,14.2,3.2,1.8,7.6,W,35.0,NW,W,13.0,17.0,98.0,75.0,1016.6,1016.7,9.9,12.9,1,0,2009,8,4,27,3.141592653589793,2.356194490192345,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77985,77985,2009-08-05,Dartmoor,6.8,15.5,1.0,1.6,4.7,NNW,39.0,N,NNW,11.0,24.0,98.0,71.0,1017.5,1015.2,9.5,14.7,0,0,2009,8,5,27,1.9634954084936207,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77986,77986,2009-08-06,Dartmoor,9.3,18.7,0.0,2.2,2.2,NNW,67.0,N,NNW,19.0,33.0,79.0,55.0,1009.4,1003.9,11.0,17.4,0,1,2009,8,6,27,1.9634954084936207,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77987,77987,2009-08-07,Dartmoor,7.3,13.1,9.2,3.6,8.4,W,57.0,WSW,SW,15.0,20.0,89.0,59.0,1016.7,1020.5,8.6,12.3,1,0,2009,8,7,27,3.141592653589793,3.5342917352885173,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77988,77988,2009-08-08,Dartmoor,4.2,14.0,0.2,2.2,8.9,NNW,41.0,N,NNW,19.0,19.0,79.0,63.0,1023.0,1019.7,8.4,13.3,0,0,2009,8,8,27,1.9634954084936207,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77989,77989,2009-08-09,Dartmoor,3.9,12.2,0.0,2.4,0.0,N,22.0,N,N,7.0,7.0,73.0,72.0,1016.3,1013.8,6.5,11.9,0,1,2009,8,9,27,1.5707963267948966,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77990,77990,2009-08-10,Dartmoor,6.5,12.7,1.4,1.2,0.2,NE,35.0,NNE,NE,19.0,6.0,65.0,83.0,1011.3,1009.0,11.0,11.4,1,1,2009,8,10,27,0.7853981633974483,1.1780972450961724,0.7853981633974483,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77991,77991,2009-08-11,Dartmoor,8.3,16.4,2.6,0.6,9.1,E,44.0,E,ENE,11.0,17.0,88.0,70.0,1008.8,1008.6,9.4,15.0,1,1,2009,8,11,27,0.0,0.0,0.3926990816987241,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77992,77992,2009-08-12,Dartmoor,4.4,16.9,1.2,2.0,5.0,SE,30.0,,SE,0.0,24.0,99.0,85.0,1013.1,1011.4,7.3,14.4,1,0,2009,8,12,27,5.497787143782138,,5.497787143782138,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77993,77993,2009-08-13,Dartmoor,6.8,16.5,0.8,1.4,6.7,NW,37.0,N,WNW,9.0,20.0,99.0,74.0,1015.0,1014.8,8.6,14.8,0,0,2009,8,13,27,2.356194490192345,1.5707963267948966,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77994,77994,2009-08-14,Dartmoor,6.4,17.2,0.4,0.6,6.0,N,30.0,NNW,N,13.0,20.0,99.0,67.0,1019.5,1015.3,8.8,16.9,0,0,2009,8,14,27,1.5707963267948966,1.9634954084936207,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77995,77995,2009-08-15,Dartmoor,8.5,22.8,0.2,2.8,7.5,N,50.0,NNE,N,28.0,26.0,62.0,49.0,1008.7,1004.1,13.6,22.1,0,1,2009,8,15,27,1.5707963267948966,1.1780972450961724,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77996,77996,2009-08-16,Dartmoor,10.9,14.0,1.6,5.8,3.0,NW,80.0,NW,NW,41.0,28.0,86.0,85.0,998.4,1000.7,10.9,9.7,1,1,2009,8,16,27,2.356194490192345,2.356194490192345,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77997,77997,2009-08-17,Dartmoor,5.4,15.2,13.2,1.8,8.8,WNW,54.0,NW,WNW,15.0,31.0,86.0,67.0,1015.8,1018.1,9.6,14.3,1,1,2009,8,17,27,2.748893571891069,2.356194490192345,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77998,77998,2009-08-18,Dartmoor,7.8,17.4,1.8,2.6,6.2,NNW,35.0,N,NW,15.0,20.0,95.0,67.0,1025.6,1022.2,10.8,16.1,1,0,2009,8,18,27,1.9634954084936207,1.5707963267948966,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
77999,77999,2009-08-19,Dartmoor,10.0,20.3,0.0,1.6,7.6,NW,48.0,N,N,22.0,26.0,61.0,51.0,1018.7,1014.5,12.7,19.9,0,0,2009,8,19,27,2.356194490192345,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78000,78000,2009-08-20,Dartmoor,10.5,19.0,0.8,2.8,8.0,N,43.0,NNE,NNW,11.0,13.0,92.0,54.0,1014.7,1009.3,11.9,18.3,0,1,2009,8,20,27,1.5707963267948966,1.1780972450961724,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78001,78001,2009-08-21,Dartmoor,9.9,12.7,8.8,3.2,7.9,W,80.0,W,WSW,33.0,30.0,84.0,80.0,997.7,1001.3,10.0,9.9,1,1,2009,8,21,27,3.141592653589793,3.141592653589793,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78002,78002,2009-08-22,Dartmoor,4.6,15.1,2.0,2.6,5.8,NNW,56.0,N,NNW,20.0,30.0,93.0,65.0,1005.8,1002.1,7.7,14.2,1,1,2009,8,22,27,1.9634954084936207,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
