,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
92,92,2009-03-05,Albury,11.5,22.0,0.0,SW,50.0,WSW,W,19.0,33.0,60.0,33.0,1013.7,1011.8,,,13.9,21.4,0,0,2009,3,5,0,3.9269908169872414,3.5342917352885173,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
93,93,2009-03-06,Albury,7.6,24.0,0.0,WSW,30.0,,WNW,0.0,13.0,52.0,23.0,1014.5,1012.0,,,12.6,22.0,0,0,2009,3,6,0,3.5342917352885173,,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
94,94,2009-03-07,Albury,8.3,27.9,0.0,W,37.0,S,W,4.0,20.0,58.0,22.0,1015.2,1012.4,,,13.3,27.0,0,0,2009,3,7,0,3.141592653589793,9.42477796076938,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
95,95,2009-03-08,Albury,11.0,30.2,0.0,SSE,24.0,E,SSE,7.0,11.0,54.0,20.0,1017.0,1014.7,,,17.6,28.8,0,0,2009,3,8,0,5.105088062083414,0.0,5.105088062083414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
96,96,2009-03-09,Albury,13.8,31.8,0.0,NNE,24.0,SSE,NE,6.0,17.0,49.0,28.0,1019.7,1015.9,,,18.6,30.5,0,0,2009,3,9,0,1.1780972450961724,5.105088062083414,0.7853981633974483,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
97,97,2009-03-10,Albury,15.5,32.0,0.0,NE,50.0,ESE,E,2.0,4.0,51.0,25.0,1019.5,1016.2,,,20.1,30.8,0,1,2009,3,10,0,0.7853981633974483,5.890486225480862,0.0,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
98,98,2009-03-11,Albury,18.4,30.5,1.2,NE,44.0,NE,N,15.0,19.0,57.0,23.0,1021.3,1018.0,,,21.5,29.6,1,0,2009,3,11,0,0.7853981633974483,0.7853981633974483,1.5707963267948966,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
99,99,2009-03-12,Albury,20.9,25.7,0.0,W,37.0,ENE,S,11.0,9.0,52.0,90.0,1019.5,1018.9,,8.0,22.2,18.8,0,1,2009,3,12,0,3.141592653589793,0.3926990816987241,9.42477796076938,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
100,100,2009-03-13,Albury,17.1,25.8,5.8,ENE,31.0,,S,0.0,13.0,82.0,68.0,1017.4,1014.7,8.0,,19.0,23.8,1,1,2009,3,13,0,0.3926990816987241,,9.42477796076938,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
101,101,2009-03-14,Albury,16.4,27.0,3.0,SW,69.0,E,N,9.0,22.0,82.0,74.0,1012.7,1008.0,,4.0,19.9,19.7,1,1,2009,3,14,0,3.9269908169872414,0.0,1.5707963267948966,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
102,102,2009-03-15,Albury,10.0,19.7,11.6,WNW,39.0,W,NW,11.0,17.0,62.0,41.0,1013.4,1012.0,,8.0,12.7,18.3,1,0,2009,3,15,0,2.748893571891069,3.141592653589793,2.356194490192345,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
103,103,2009-03-16,Albury,8.8,21.9,0.0,W,39.0,S,WNW,2.0,20.0,78.0,34.0,1013.3,1011.6,,6.0,12.2,20.5,0,0,2009,3,16,0,3.141592653589793,9.42477796076938,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
104,104,2009-03-17,Albury,8.4,25.3,0.0,WNW,35.0,SSE,WSW,9.0,17.0,78.0,34.0,1015.6,1013.2,,,12.1,23.9,0,0,2009,3,17,0,2.748893571891069,5.105088062083414,3.5342917352885173,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
105,105,2009-03-18,Albury,9.3,28.0,0.0,NW,52.0,SSE,NW,6.0,11.0,76.0,19.0,1017.4,1013.9,,,14.7,27.2,0,0,2009,3,18,0,2.356194490192345,5.105088062083414,2.356194490192345,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
106,106,2009-03-19,Albury,11.3,30.1,0.0,WSW,24.0,S,SW,6.0,7.0,56.0,15.0,1016.3,1013.6,,,14.7,29.3,0,0,2009,3,19,0,3.5342917352885173,9.42477796076938,3.9269908169872414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
107,107,2009-03-20,Albury,11.5,33.5,0.0,SSE,22.0,NE,N,7.0,7.0,50.0,13.0,1016.5,1013.6,,,17.4,32.6,0,0,2009,3,20,0,5.105088062083414,0.7853981633974483,1.5707963267948966,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
108,108,2009-03-21,Albury,13.8,33.6,0.0,NNW,28.0,,NNE,0.0,11.0,47.0,17.0,1017.0,1013.1,,2.0,18.8,33.5,0,0,2009,3,21,0,1.9634954084936207,,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
109,109,2009-03-22,Albury,14.6,30.0,0.0,NE,37.0,E,NNE,4.0,19.0,56.0,30.0,1014.8,1012.7,3.0,1.0,18.1,29.0,0,0,2009,3,22,0,0.7853981633974483,0.0,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
110,110,2009-03-23,Albury,14.4,31.6,0.0,NW,37.0,,WNW,0.0,24.0,63.0,25.0,1013.7,1011.8,,,18.8,31.4,0,0,2009,3,23,0,2.356194490192345,,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
111,111,2009-03-24,Albury,10.8,31.9,0.0,S,48.0,SSE,WNW,6.0,20.0,62.0,20.0,1016.5,1014.4,,,15.4,30.7,0,0,2009,3,24,0,9.42477796076938,5.105088062083414,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
112,112,2009-03-25,Albury,15.4,22.3,0.4,ENE,30.0,SSE,SSE,11.0,9.0,69.0,78.0,1017.4,1019.2,8.0,8.0,18.3,19.6,0,1,2009,3,25,0,0.3926990816987241,5.105088062083414,5.105088062083414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
113,113,2009-03-26,Albury,13.3,29.8,1.8,WSW,33.0,,WNW,0.0,20.0,87.0,26.0,1019.1,1017.2,,6.0,16.2,29.2,1,0,2009,3,26,0,3.5342917352885173,,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
114,114,2009-03-27,Albury,10.1,27.6,0.0,WNW,43.0,,W,0.0,11.0,63.0,30.0,1023.0,1020.7,,,16.5,26.8,0,0,2009,3,27,0,2.748893571891069,,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
115,115,2009-03-28,Albury,9.1,28.9,0.0,NNW,24.0,N,N,2.0,17.0,60.0,26.0,1023.8,1020.6,,,14.0,27.7,0,0,2009,3,28,0,1.9634954084936207,1.5707963267948966,1.5707963267948966,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
116,116,2009-03-29,Albury,10.4,31.2,0.0,S,22.0,,SE,0.0,6.0,60.0,18.0,1022.4,1019.1,,,16.0,29.9,0,0,2009,3,29,0,9.42477796076938,,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
117,117,2009-03-30,Albury,13.4,30.4,0.0,ENE,22.0,,SE,0.0,9.0,57.0,16.0,1023.0,1019.5,,,17.2,29.2,0,0,2009,3,30,0,0.3926990816987241,,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
118,118,2009-03-31,Albury,12.3,29.9,0.0,WSW,26.0,S,SSW,2.0,13.0,61.0,25.0,1023.2,1019.5,,,17.1,28.6,0,0,2009,3,31,0,3.5342917352885173,9.42477796076938,4.319689898685965,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
119,119,2009-04-01,Albury,12.2,30.6,0.0,SE,22.0,,ENE,0.0,6.0,59.0,22.0,1022.6,1019.4,,,16.6,29.5,0,0,2009,4,1,0,5.497787143782138,,0.3926990816987241,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
120,120,2009-04-02,Albury,14.3,32.1,0.0,NE,28.0,,ENE,0.0,11.0,59.0,30.0,1022.6,1018.4,,,18.4,30.9,0,1,2009,4,2,0,0.7853981633974483,,0.3926990816987241,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
121,121,2009-04-03,Albury,18.4,28.1,8.6,W,98.0,E,NNE,7.0,17.0,92.0,49.0,1018.8,1012.9,8.0,6.0,19.0,27.4,1,1,2009,4,3,0,3.141592653589793,0.0,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
122,122,2009-04-04,Albury,10.7,21.4,12.6,W,43.0,,WSW,0.0,13.0,60.0,33.0,1019.8,1019.3,,,13.9,20.3,1,0,2009,4,4,0,3.141592653589793,,3.5342917352885173,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
123,123,2009-04-05,Albury,7.8,21.7,0.0,WSW,31.0,E,NW,6.0,19.0,72.0,37.0,1020.4,1016.5,,,12.9,21.2,0,0,2009,4,5,0,3.5342917352885173,0.0,2.356194490192345,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
124,124,2009-04-06,Albury,8.1,21.4,0.0,W,35.0,SSE,WSW,13.0,19.0,58.0,20.0,1021.8,1019.6,,,13.8,20.9,0,0,2009,4,6,0,3.141592653589793,5.105088062083414,3.5342917352885173,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
125,125,2009-04-07,Albury,7.5,22.5,0.0,SE,28.0,S,S,7.0,7.0,55.0,27.0,1026.7,1023.5,,,13.3,21.6,0,0,2009,4,7,0,5.497787143782138,9.42477796076938,9.42477796076938,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
126,126,2009-04-08,Albury,8.2,24.0,0.0,SSE,17.0,SSE,SSE,7.0,13.0,60.0,30.0,1027.1,1023.4,,,13.8,23.5,0,0,2009,4,8,0,5.105088062083414,5.105088062083414,5.105088062083414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
127,127,2009-04-09,Albury,8.1,25.7,0.0,ENE,22.0,ESE,S,9.0,13.0,67.0,27.0,1024.2,1019.6,,,15.1,25.0,0,0,2009,4,9,0,0.3926990816987241,5.890486225480862,9.42477796076938,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
128,128,2009-04-10,Albury,11.6,26.7,0.0,W,48.0,SE,NE,6.0,11.0,59.0,42.0,1021.5,1017.7,8.0,7.0,16.4,24.3,0,1,2009,4,10,0,3.141592653589793,5.497787143782138,0.7853981633974483,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
129,129,2009-04-11,Albury,13.0,24.9,8.4,W,46.0,S,E,6.0,11.0,75.0,47.0,1024.4,1020.3,8.0,6.0,18.0,24.4,1,1,2009,4,11,0,3.141592653589793,9.42477796076938,0.0,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
130,130,2009-04-12,Albury,13.5,24.2,6.2,WSW,20.0,,SE,0.0,6.0,88.0,52.0,1024.1,1020.8,8.0,,15.4,23.1,1,0,2009,4,12,0,3.5342917352885173,,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
131,131,2009-04-13,Albury,9.9,25.4,0.0,NNE,19.0,ENE,SSW,4.0,7.0,65.0,35.0,1023.0,1018.7,,,16.1,25.0,0,0,2009,4,13,0,1.1780972450961724,0.3926990816987241,4.319689898685965,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
132,132,2009-04-14,Albury,12.2,25.0,0.0,WNW,30.0,,W,0.0,15.0,68.0,39.0,1016.3,1011.6,6.0,,16.2,24.6,0,0,2009,4,14,0,2.748893571891069,,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
133,133,2009-04-15,Albury,10.7,21.9,0.0,W,63.0,NW,W,26.0,31.0,44.0,27.0,1008.2,1009.8,2.0,,20.5,18.9,0,0,2009,4,15,0,3.141592653589793,2.356194490192345,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
134,134,2009-04-16,Albury,3.5,20.0,0.0,W,31.0,,WNW,0.0,13.0,65.0,30.0,1016.3,1012.8,,,9.6,19.4,0,0,2009,4,16,0,3.141592653589793,,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
135,135,2009-04-17,Albury,6.6,21.6,0.0,WNW,26.0,ENE,W,6.0,11.0,59.0,39.0,1018.5,1016.8,5.0,1.0,12.6,21.6,0,0,2009,4,17,0,2.748893571891069,0.3926990816987241,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
136,136,2009-04-18,Albury,7.0,23.4,0.0,W,24.0,SSE,W,2.0,17.0,73.0,37.0,1022.8,1019.3,,,12.4,22.9,0,0,2009,4,18,0,3.141592653589793,5.105088062083414,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
137,137,2009-04-19,Albury,11.2,23.9,0.0,SE,31.0,SE,SE,13.0,15.0,54.0,33.0,1022.7,1019.6,,,18.0,23.6,0,0,2009,4,19,0,5.497787143782138,5.497787143782138,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
138,138,2009-04-20,Albury,7.4,22.0,0.0,SSE,28.0,SE,SE,2.0,7.0,58.0,29.0,1023.6,1020.0,,,14.1,21.3,0,0,2009,4,20,0,5.105088062083414,5.497787143782138,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
139,139,2009-04-21,Albury,5.7,21.4,0.0,ESE,17.0,ENE,SSE,6.0,7.0,68.0,39.0,1025.2,1020.9,,,12.2,20.9,0,0,2009,4,21,0,5.890486225480862,0.3926990816987241,5.105088062083414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
140,140,2009-04-22,Albury,6.2,22.7,0.0,ESE,17.0,,SW,0.0,7.0,73.0,33.0,1026.0,1021.6,,,11.2,22.3,0,0,2009,4,22,0,5.890486225480862,,3.9269908169872414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
141,141,2009-04-23,Albury,6.0,22.9,0.0,NE,33.0,,NE,0.0,20.0,68.0,34.0,1021.3,1015.7,,,12.9,22.6,0,0,2009,4,23,0,0.7853981633974483,,0.7853981633974483,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
142,142,2009-04-24,Albury,10.6,16.2,0.0,WNW,39.0,ESE,NNE,7.0,4.0,74.0,86.0,1008.9,1002.4,8.0,8.0,14.9,15.1,0,1,2009,4,24,0,2.748893571891069,5.890486225480862,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
143,143,2009-04-25,Albury,12.9,15.8,20.0,W,70.0,WNW,NNW,19.0,15.0,83.0,89.0,1004.8,1000.9,8.0,8.0,13.3,14.5,1,1,2009,4,25,0,3.141592653589793,2.748893571891069,1.9634954084936207,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
144,144,2009-04-26,Albury,8.6,12.9,21.0,NNW,63.0,NW,WNW,26.0,31.0,77.0,62.0,1004.0,1003.3,8.0,8.0,9.5,11.6,1,1,2009,4,26,0,1.9634954084936207,2.356194490192345,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
145,145,2009-04-27,Albury,4.5,11.5,3.2,NW,26.0,N,NNW,9.0,13.0,82.0,79.0,1013.8,1013.5,8.0,8.0,7.6,9.4,1,1,2009,4,27,0,2.356194490192345,1.5707963267948966,1.9634954084936207,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
146,146,2009-04-28,Albury,7.6,14.5,4.8,WNW,35.0,W,W,15.0,20.0,83.0,48.0,1018.0,1018.3,8.0,1.0,10.1,14.0,1,0,2009,4,28,0,2.748893571891069,3.141592653589793,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
147,147,2009-04-29,Albury,5.4,12.2,0.0,SSE,19.0,SE,SSE,9.0,7.0,62.0,46.0,1023.1,1020.9,,8.0,8.2,12.1,0,0,2009,4,29,0,5.105088062083414,5.497787143782138,5.105088062083414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
148,148,2009-04-30,Albury,2.1,16.5,0.0,SW,19.0,,SW,0.0,7.0,70.0,38.0,1023.4,1021.5,,,7.9,16.1,0,0,2009,4,30,0,3.9269908169872414,,3.9269908169872414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
149,149,2009-05-01,Albury,1.8,17.0,0.0,SW,19.0,,WSW,0.0,7.0,77.0,44.0,1026.0,1023.2,,,7.2,16.3,0,0,2009,5,1,0,3.9269908169872414,,3.5342917352885173,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
150,150,2009-05-02,Albury,7.2,19.2,0.0,SW,22.0,ENE,W,7.0,6.0,81.0,49.0,1026.9,1024.0,8.0,4.0,10.1,19.1,0,0,2009,5,2,0,3.9269908169872414,0.3926990816987241,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
151,151,2009-05-03,Albury,4.6,18.9,0.0,S,15.0,N,SSE,4.0,7.0,75.0,51.0,1028.7,1025.9,,,10.6,18.5,0,0,2009,5,3,0,9.42477796076938,1.5707963267948966,5.105088062083414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
152,152,2009-05-04,Albury,4.2,19.1,0.0,W,19.0,ENE,WSW,6.0,13.0,86.0,44.0,1029.8,1027.3,,,9.6,18.8,0,0,2009,5,4,0,3.141592653589793,0.3926990816987241,3.5342917352885173,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
153,153,2009-05-05,Albury,5.2,18.8,0.0,ESE,15.0,,SE,0.0,7.0,71.0,47.0,1031.4,1028.1,,,10.3,18.4,0,0,2009,5,5,0,5.890486225480862,,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
154,154,2009-05-06,Albury,4.1,19.3,0.0,SW,20.0,ENE,WNW,6.0,7.0,82.0,49.0,1028.5,1024.6,,,10.0,19.2,0,0,2009,5,6,0,3.9269908169872414,0.3926990816987241,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
155,155,2009-05-07,Albury,3.2,18.4,0.0,SW,20.0,SE,WNW,6.0,11.0,86.0,49.0,1026.2,1023.6,,,8.3,18.2,0,0,2009,5,7,0,3.9269908169872414,5.497787143782138,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
156,156,2009-05-08,Albury,4.3,19.0,0.0,W,15.0,,W,0.0,9.0,68.0,36.0,1028.8,1025.8,,,11.0,18.5,0,0,2009,5,8,0,3.141592653589793,,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
157,157,2009-05-09,Albury,3.7,20.5,0.0,W,17.0,,WSW,0.0,7.0,78.0,45.0,1026.0,1021.8,,,9.4,20.2,0,0,2009,5,9,0,3.141592653589793,,3.5342917352885173,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
158,158,2009-05-10,Albury,5.4,19.5,0.0,SE,17.0,,SE,0.0,7.0,69.0,40.0,1025.1,1022.3,,,11.7,19.1,0,0,2009,5,10,0,5.497787143782138,,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
159,159,2009-05-11,Albury,4.3,17.7,0.0,ESE,15.0,NNW,S,6.0,7.0,89.0,53.0,1025.6,1022.2,8.0,,8.5,17.7,0,0,2009,5,11,0,5.890486225480862,1.9634954084936207,9.42477796076938,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
160,160,2009-05-12,Albury,3.6,18.5,0.0,W,26.0,ENE,WNW,4.0,17.0,81.0,49.0,1022.3,1018.5,,,9.1,18.0,0,0,2009,5,12,0,3.141592653589793,0.3926990816987241,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
161,161,2009-05-13,Albury,3.6,15.1,0.0,WNW,28.0,SE,W,4.0,17.0,86.0,61.0,1018.4,1015.7,,8.0,7.5,14.6,0,0,2009,5,13,0,2.748893571891069,5.497787143782138,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
162,162,2009-05-14,Albury,6.9,16.3,0.0,WNW,35.0,WNW,WNW,17.0,19.0,77.0,59.0,1015.3,1013.1,8.0,8.0,10.3,15.3,0,0,2009,5,14,0,2.748893571891069,2.748893571891069,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
163,163,2009-05-15,Albury,10.3,16.6,0.0,WNW,54.0,NW,NW,13.0,19.0,82.0,63.0,1015.0,1011.0,8.0,7.0,12.9,15.9,0,1,2009,5,15,0,2.748893571891069,2.356194490192345,2.356194490192345,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
164,164,2009-05-16,Albury,12.4,16.4,1.8,W,52.0,W,WSW,22.0,24.0,82.0,54.0,1011.8,1013.4,8.0,8.0,13.0,14.5,1,0,2009,5,16,0,3.141592653589793,3.141592653589793,3.5342917352885173,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
165,165,2009-05-17,Albury,3.0,15.6,0.0,W,20.0,E,E,6.0,9.0,83.0,61.0,1022.5,1019.3,4.0,,7.0,14.7,0,0,2009,5,17,0,3.141592653589793,0.0,0.0,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
166,166,2009-05-18,Albury,2.6,19.7,0.0,E,13.0,,ENE,0.0,4.0,82.0,34.0,1024.7,1021.2,,,8.8,18.7,0,0,2009,5,18,0,0.0,,0.3926990816987241,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
167,167,2009-05-19,Albury,3.7,19.1,0.0,SSE,19.0,,SSE,0.0,11.0,87.0,51.0,1023.6,1019.9,,,7.4,18.9,0,0,2009,5,19,0,5.105088062083414,,5.105088062083414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
168,168,2009-05-20,Albury,5.1,18.6,0.0,E,13.0,SSE,ENE,2.0,9.0,75.0,57.0,1022.8,1020.5,7.0,7.0,12.4,18.0,0,0,2009,5,20,0,0.0,5.105088062083414,0.3926990816987241,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
169,169,2009-05-21,Albury,4.4,19.8,0.0,SE,20.0,,SE,0.0,7.0,81.0,48.0,1025.2,1022.3,,,9.4,19.1,0,0,2009,5,21,0,5.497787143782138,,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
170,170,2009-05-22,Albury,4.7,19.8,0.0,SE,24.0,S,SE,4.0,19.0,75.0,43.0,1025.2,1021.4,,,10.1,19.6,0,0,2009,5,22,0,5.497787143782138,9.42477796076938,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
171,171,2009-05-23,Albury,6.2,22.9,0.0,E,30.0,NE,SE,6.0,9.0,71.0,37.0,1022.2,1019.4,,,11.9,21.7,0,0,2009,5,23,0,0.0,0.7853981633974483,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
172,172,2009-05-24,Albury,6.7,21.1,0.0,SE,20.0,,SE,0.0,11.0,69.0,43.0,1025.0,1022.1,,,12.5,20.8,0,0,2009,5,24,0,5.497787143782138,,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
173,173,2009-05-25,Albury,9.3,20.3,0.0,NE,31.0,SE,NE,9.0,22.0,77.0,50.0,1024.6,1019.7,2.0,8.0,11.6,19.5,0,1,2009,5,25,0,0.7853981633974483,5.497787143782138,0.7853981633974483,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
174,174,2009-05-26,Albury,11.6,18.1,4.2,E,19.0,E,SSE,2.0,6.0,97.0,74.0,1021.4,1019.2,8.0,3.0,13.6,17.4,1,0,2009,5,26,0,0.0,0.0,5.105088062083414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
175,175,2009-05-27,Albury,8.0,16.2,0.8,W,20.0,,WSW,0.0,11.0,99.0,58.0,1021.7,1019.3,8.0,,10.1,15.6,0,0,2009,5,27,0,3.141592653589793,,3.5342917352885173,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
176,176,2009-05-28,Albury,2.6,15.7,0.0,SSE,13.0,,S,0.0,2.0,91.0,48.0,1023.4,1021.6,,,7.1,15.3,0,0,2009,5,28,0,5.105088062083414,,9.42477796076938,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
177,177,2009-05-29,Albury,2.2,16.5,0.0,ESE,33.0,,SE,0.0,19.0,67.0,44.0,1025.6,1024.0,,,10.2,15.9,0,0,2009,5,29,0,5.890486225480862,,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
178,178,2009-05-30,Albury,2.2,16.8,0.0,SE,26.0,,SE,0.0,15.0,65.0,44.0,1030.3,1028.5,,,9.6,16.7,0,0,2009,5,30,0,5.497787143782138,,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
179,179,2009-05-31,Albury,1.7,17.1,0.0,NW,44.0,,SE,0.0,9.0,73.0,46.0,1034.1,1029.9,,,8.0,16.8,0,1,2009,5,31,0,2.356194490192345,,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
180,180,2009-06-01,Albury,8.0,14.3,1.2,SE,13.0,,,0.0,0.0,88.0,75.0,1031.9,1029.2,8.0,8.0,9.2,14.0,1,1,2009,6,1,0,5.497787143782138,,,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
181,181,2009-06-02,Albury,8.4,13.4,1.4,SE,13.0,,ESE,0.0,7.0,78.0,75.0,1029.3,1026.2,8.0,8.0,10.6,13.4,1,1,2009,6,2,0,5.497787143782138,,5.890486225480862,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
182,182,2009-06-03,Albury,10.6,14.3,4.8,SE,13.0,ENE,SE,6.0,9.0,85.0,97.0,1023.5,1020.4,8.0,8.0,12.4,13.0,1,1,2009,6,3,0,5.497787143782138,0.3926990816987241,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
183,183,2009-06-04,Albury,8.9,17.4,8.0,ENE,13.0,NW,E,2.0,4.0,99.0,58.0,1021.0,1017.5,8.0,7.0,11.3,16.5,1,0,2009,6,4,0,0.3926990816987241,2.356194490192345,0.0,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
184,184,2009-06-05,Albury,2.8,16.1,0.0,W,20.0,NNE,W,4.0,11.0,86.0,57.0,1017.9,1015.1,,,7.6,15.6,0,0,2009,6,5,0,3.141592653589793,1.1780972450961724,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
185,185,2009-06-06,Albury,1.7,10.5,0.2,ESE,11.0,E,,4.0,0.0,99.0,91.0,1015.2,1011.1,8.0,8.0,4.7,10.2,0,1,2009,6,6,0,5.890486225480862,0.0,,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
